Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,43.11,23.1,7.84,15.26,2.52,4.5,23.25198332,81.25077264
20100102,0.0,40.72,23.86,7.12,16.74,1.85,3.91,23.25198332,81.25077264
20100103,0.0,40.96,25.3,8.25,17.05,3.15,4.91,23.25198332,81.25077264
20100104,0.0,56.37,22.84,9.42,13.42,3.52,3.09,23.25198332,81.25077264
20100105,0.0,54.67,22.31,6.74,15.57,2.75,2.57,23.25198332,81.25077264
20100106,0.0,46.97,22.79,7.46,15.33,3.04,5.35,23.25198332,81.25077264
20100107,0.0,44.73,23.63,5.73,17.91,1.77,3.55,23.25198332,81.25077264
20100108,0.0,42.27,25.08,9.41,15.67,2.58,4.87,23.25198332,81.25077264
20100109,0.0,45.34,25.61,8.6,17.01,2.4,3.47,23.25198332,81.25077264
20100110,0.0,47.28,26.51,9.32,17.18,3.71,3.92,23.25198332,81.25077264
20100111,0.0,48.91,27.08,11.33,15.75,3.34,4.13,23.25198332,81.25077264
20100112,0.63,58.93,24.51,11.47,13.04,2.41,4.47,23.25198332,81.25077264
20100113,3.02,79.74,24.51,14.07,10.44,5.29,5.9,23.25198332,81.25077264
20100114,0.43,70.44,23.03,9.03,14.01,2.09,4.41,23.25198332,81.25077264
20100115,0.0,53.26,24.61,6.79,17.82,2.67,6.05,23.25198332,81.25077264
20100116,0.0,49.34,24.89,6.79,18.1,2.93,5.61,23.25198332,81.25077264
20100117,0.0,45.18,24.94,7.12,17.82,3.08,6.03,23.25198332,81.25077264
20100118,0.0,37.64,26.06,6.71,19.35,2.78,6.75,23.25198332,81.25077264
20100119,0.0,34.4,24.53,7.96,16.57,4.11,4.63,23.25198332,81.25077264
20100120,0.0,30.24,26.34,7.31,19.03,1.77,4.0,23.25198332,81.25077264
20100121,0.0,27.52,25.98,8.35,17.63,2.64,4.17,23.25198332,81.25077264
20100122,0.0,28.13,26.39,8.77,17.62,2.51,5.17,23.25198332,81.25077264
20100123,0.0,26.49,27.33,8.29,19.03,1.41,3.24,23.25198332,81.25077264
20100124,0.0,26.49,27.78,8.28,19.49,3.04,4.72,23.25198332,81.25077264
20100125,0.0,28.63,27.54,10.33,17.21,2.8,5.98,23.25198332,81.25077264
20100126,0.0,29.5,27.22,8.26,18.96,1.72,4.48,23.25198332,81.25077264
20100127,0.0,30.33,26.93,8.18,18.75,2.5,4.16,23.25198332,81.25077264
20100128,0.0,29.08,26.59,9.77,16.82,2.15,4.11,23.25198332,81.25077264
20100129,0.0,26.43,26.83,10.23,16.59,2.83,3.57,23.25198332,81.25077264
20100130,0.0,32.01,27.14,12.79,14.35,4.48,5.07,23.25198332,81.25077264
20100131,0.0,33.91,27.32,12.59,14.73,2.47,3.79,23.25198332,81.25077264
20100201,0.0,35.71,27.73,12.3,15.43,3.82,4.73,23.25198332,81.25077264
20100202,0.09,40.73,26.15,14.56,11.59,3.59,4.77,23.25198332,81.25077264
20100203,0.0,36.65,27.1,12.42,14.68,2.43,5.06,23.25198332,81.25077264
20100204,0.05,30.32,26.99,11.94,15.05,3.52,5.3,23.25198332,81.25077264
20100205,0.0,23.62,27.8,11.05,16.75,3.56,5.15,23.25198332,81.25077264
20100206,0.0,24.02,28.59,11.86,16.73,2.77,4.11,23.25198332,81.25077264
20100207,0.0,25.88,30.39,10.74,19.65,3.75,3.98,23.25198332,81.25077264
20100208,0.0,24.58,31.77,12.61,19.16,1.96,5.78,23.25198332,81.25077264
20100209,0.1,29.83,30.61,16.72,13.89,5.68,7.03,23.25198332,81.25077264
20100210,0.03,51.16,25.3,15.88,9.41,2.19,1.95,23.25198332,81.25077264
20100211,1.18,50.29,28.9,14.49,14.41,2.08,3.69,23.25198332,81.25077264
20100212,2.55,48.66,29.08,16.39,12.69,4.52,4.67,23.25198332,81.25077264
20100213,0.01,55.41,30.45,12.75,17.71,4.65,6.8,23.25198332,81.25077264
20100214,0.0,51.38,28.97,13.52,15.45,2.59,5.32,23.25198332,81.25077264
20100215,0.96,52.44,30.4,15.3,15.1,3.44,4.71,23.25198332,81.25077264
20100216,1.24,57.92,27.95,16.38,11.57,6.28,6.93,23.25198332,81.25077264
20100217,0.0,38.71,29.13,13.71,15.43,4.78,5.13,23.25198332,81.25077264
20100218,0.0,29.55,29.73,10.83,18.9,3.21,4.27,23.25198332,81.25077264
20100219,0.0,17.94,29.89,11.22,18.66,3.13,4.86,23.25198332,81.25077264
20100220,0.0,20.37,31.58,11.58,20.0,4.96,7.0,23.25198332,81.25077264
20100221,0.0,20.91,30.49,12.45,18.03,3.77,4.62,23.25198332,81.25077264
20100222,0.0,23.24,30.89,13.0,17.88,2.58,4.9,23.25198332,81.25077264
20100223,0.08,34.81,31.85,16.91,14.94,5.76,6.74,23.25198332,81.25077264
20100224,0.06,36.0,31.83,15.75,16.07,3.92,6.23,23.25198332,81.25077264
20100225,0.0,30.53,31.31,13.04,18.27,2.35,4.28,23.25198332,81.25077264
20100226,0.0,26.73,32.23,13.93,18.3,3.45,5.74,23.25198332,81.25077264
20100227,0.0,23.92,33.06,15.43,17.62,4.84,5.77,23.25198332,81.25077264
20100228,0.0,18.48,34.56,16.52,18.04,5.23,5.77,23.25198332,81.25077264
20100301,0.0,15.77,35.14,18.76,16.38,5.09,6.07,23.25198332,81.25077264
20100302,0.0,16.52,35.01,16.39,18.62,5.26,6.23,23.25198332,81.25077264
20100303,0.0,23.32,35.12,18.37,16.74,5.58,6.91,23.25198332,81.25077264
20100304,0.0,22.54,36.1,19.28,16.82,4.97,6.26,23.25198332,81.25077264
20100305,0.0,25.29,33.17,17.88,15.29,2.79,4.4,23.25198332,81.25077264
20100306,0.0,30.23,34.6,17.8,16.8,3.82,4.53,23.25198332,81.25077264
20100307,0.0,27.41,34.94,19.0,15.94,4.08,4.71,23.25198332,81.25077264
20100308,0.0,28.07,34.75,16.31,18.45,2.58,6.04,23.25198332,81.25077264
20100309,0.0,20.94,34.52,15.31,19.21,2.62,6.18,23.25198332,81.25077264
20100310,0.0,19.3,35.86,15.36,20.5,4.94,8.04,23.25198332,81.25077264
20100311,0.37,25.41,33.89,16.68,17.2,4.0,4.97,23.25198332,81.25077264
20100312,0.06,31.33,35.9,19.96,15.94,4.84,5.64,23.25198332,81.25077264
20100313,0.04,19.18,36.28,20.24,16.05,5.59,6.69,23.25198332,81.25077264
20100314,0.0,14.42,35.93,19.49,16.45,5.42,6.15,23.25198332,81.25077264
20100315,0.0,15.43,36.85,18.07,18.78,4.14,4.83,23.25198332,81.25077264
20100316,0.0,14.94,37.55,21.66,15.89,2.86,6.38,23.25198332,81.25077264
20100317,0.0,20.57,37.24,18.57,18.67,2.95,7.22,23.25198332,81.25077264
20100318,0.0,21.38,36.95,18.81,18.14,2.59,4.52,23.25198332,81.25077264
20100319,0.0,17.75,37.53,19.74,17.79,4.64,6.73,23.25198332,81.25077264
20100320,0.0,15.69,37.67,19.71,17.95,2.6,2.54,23.25198332,81.25077264
20100321,0.0,14.68,39.73,21.91,17.82,5.31,6.16,23.25198332,81.25077264
20100322,0.0,11.58,40.19,22.15,18.04,4.92,4.96,23.25198332,81.25077264
20100323,0.0,14.04,39.8,19.98,19.83,3.18,2.38,23.25198332,81.25077264
20100324,0.0,14.61,39.8,20.5,19.31,3.23,3.12,23.25198332,81.25077264
20100325,0.0,14.56,39.62,22.68,16.95,3.08,3.43,23.25198332,81.25077264
20100326,0.0,16.71,39.47,22.28,17.19,4.42,4.61,23.25198332,81.25077264
