Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,66.34,30.18,16.79,13.4,4.86,7.14,18.25212305,73.25108008
20100102,0.23,66.08,29.98,19.0,10.98,5.17,6.8,18.25212305,73.25108008
20100103,0.19,67.77,30.04,18.48,11.56,4.12,6.69,18.25212305,73.25108008
20100104,0.0,73.35,29.47,18.97,10.5,2.56,5.11,18.25212305,73.25108008
20100105,0.0,68.18,29.08,16.86,12.22,3.43,6.25,18.25212305,73.25108008
20100106,0.0,61.95,30.21,17.29,12.92,5.86,7.77,18.25212305,73.25108008
20100107,0.02,58.15,29.57,17.6,11.97,6.13,8.33,18.25212305,73.25108008
20100108,0.0,53.03,29.37,16.0,13.37,4.6,6.36,18.25212305,73.25108008
20100109,0.0,62.37,30.14,17.04,13.1,3.4,4.6,18.25212305,73.25108008
20100110,0.0,66.38,30.62,18.48,12.14,2.56,3.78,18.25212305,73.25108008
20100111,0.14,73.38,29.2,20.63,8.57,1.96,2.0,18.25212305,73.25108008
20100112,0.47,76.28,27.99,20.31,7.68,3.45,3.57,18.25212305,73.25108008
20100113,0.03,69.03,27.21,16.85,10.36,2.57,4.92,18.25212305,73.25108008
20100114,0.0,60.86,30.49,14.96,15.52,5.26,7.09,18.25212305,73.25108008
20100115,0.53,64.02,31.5,18.59,12.91,5.11,6.34,18.25212305,73.25108008
20100116,0.1,61.85,30.83,19.6,11.23,5.14,6.59,18.25212305,73.25108008
20100117,0.0,62.84,30.18,18.83,11.35,1.96,3.78,18.25212305,73.25108008
20100118,0.0,62.07,30.32,17.39,12.93,2.28,4.56,18.25212305,73.25108008
20100119,0.0,59.09,31.02,17.09,13.94,3.61,5.47,18.25212305,73.25108008
20100120,0.0,59.49,30.44,18.43,12.01,6.0,8.18,18.25212305,73.25108008
20100121,0.0,48.81,31.0,17.17,13.82,5.16,7.04,18.25212305,73.25108008
20100122,0.0,47.84,30.8,16.04,14.76,5.83,8.36,18.25212305,73.25108008
20100123,0.0,45.53,30.79,15.89,14.9,5.29,7.44,18.25212305,73.25108008
20100124,0.0,52.34,30.29,15.91,14.38,3.38,4.78,18.25212305,73.25108008
20100125,0.0,53.56,31.04,16.21,14.83,4.86,7.0,18.25212305,73.25108008
20100126,0.02,51.64,30.82,17.56,13.26,5.0,6.95,18.25212305,73.25108008
20100127,0.02,50.77,30.64,17.5,13.14,5.06,7.11,18.25212305,73.25108008
20100128,0.0,52.91,30.72,17.06,13.66,4.07,6.55,18.25212305,73.25108008
20100129,0.0,54.84,30.61,17.09,13.53,2.37,4.9,18.25212305,73.25108008
20100130,0.02,53.35,32.36,18.73,13.62,5.56,7.55,18.25212305,73.25108008
20100131,0.0,56.83,31.93,19.21,12.72,3.41,4.9,18.25212305,73.25108008
20100201,0.0,58.87,30.51,18.21,12.3,2.63,4.87,18.25212305,73.25108008
20100202,0.0,59.07,30.48,17.65,12.83,3.08,5.21,18.25212305,73.25108008
20100203,0.0,60.11,29.76,17.32,12.44,3.14,3.45,18.25212305,73.25108008
20100204,0.0,68.27,29.11,17.5,11.61,2.94,3.44,18.25212305,73.25108008
20100205,0.0,71.49,30.64,17.11,13.52,1.86,3.75,18.25212305,73.25108008
20100206,0.0,56.34,32.57,17.92,14.65,3.53,4.65,18.25212305,73.25108008
20100207,0.0,55.05,32.99,19.54,13.45,5.16,6.99,18.25212305,73.25108008
