Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,69.99,26.86,25.27,1.59,3.39,4.03,13.35665694,93.00533234
20100102,0.0,73.22,26.53,25.35,1.18,1.66,1.78,13.35665694,93.00533234
20100103,0.0,72.95,27.02,25.23,1.79,2.49,2.52,13.35665694,93.00533234
20100104,0.47,75.86,26.89,25.82,1.07,2.5,2.53,13.35665694,93.00533234
20100105,9.16,80.03,26.63,25.77,0.86,2.96,3.1,13.35665694,93.00533234
20100106,45.58,84.7,27.05,26.28,0.77,1.91,1.99,13.35665694,93.00533234
20100107,12.61,86.99,27.48,26.59,0.89,2.05,2.45,13.35665694,93.00533234
20100108,7.88,82.66,27.4,26.06,1.34,2.37,2.5,13.35665694,93.00533234
20100109,2.52,84.12,26.94,25.76,1.18,2.32,2.59,13.35665694,93.00533234
20100110,0.16,81.86,27.52,26.32,1.2,2.3,2.37,13.35665694,93.00533234
20100111,0.0,78.59,27.34,26.13,1.21,2.97,3.13,13.35665694,93.00533234
20100112,0.0,73.35,27.44,25.9,1.54,2.06,2.2,13.35665694,93.00533234
20100113,0.0,69.73,27.19,25.81,1.39,3.46,3.66,13.35665694,93.00533234
20100114,0.31,75.33,27.43,25.56,1.88,2.66,3.18,13.35665694,93.00533234
20100115,0.1,78.87,27.89,26.49,1.39,1.29,1.42,13.35665694,93.00533234
20100116,0.01,77.26,27.4,26.08,1.32,1.07,1.27,13.35665694,93.00533234
20100117,0.0,76.17,27.77,26.29,1.48,1.36,1.53,13.35665694,93.00533234
20100118,0.0,72.63,27.62,26.44,1.18,1.42,1.78,13.35665694,93.00533234
20100119,0.0,73.41,27.06,25.82,1.23,0.98,0.9,13.35665694,93.00533234
20100120,0.0,79.09,26.5,25.61,0.89,1.79,1.7,13.35665694,93.00533234
20100121,0.01,79.29,26.45,25.29,1.16,3.46,4.0,13.35665694,93.00533234
20100122,0.0,73.4,27.2,25.48,1.71,2.85,3.25,13.35665694,93.00533234
20100123,0.0,70.21,27.68,26.08,1.6,1.47,1.57,13.35665694,93.00533234
20100124,0.0,74.7,27.68,26.07,1.61,2.23,2.64,13.35665694,93.00533234
20100125,0.04,76.63,27.75,26.51,1.25,1.46,1.41,13.35665694,93.00533234
20100126,0.44,78.84,27.9,26.55,1.35,3.17,3.74,13.35665694,93.00533234
20100127,0.07,75.89,28.09,26.73,1.35,2.01,1.99,13.35665694,93.00533234
20100128,0.0,73.65,28.04,26.59,1.45,2.41,2.47,13.35665694,93.00533234
20100129,0.0,74.66,28.0,26.56,1.44,2.57,2.72,13.35665694,93.00533234
20100130,0.0,76.16,27.86,26.42,1.44,1.4,1.63,13.35665694,93.00533234
20100131,0.0,76.78,27.69,26.15,1.54,2.44,2.55,13.35665694,93.00533234
20100201,0.0,77.59,27.5,25.93,1.57,2.5,2.65,13.35665694,93.00533234
20100202,0.0,75.21,27.18,25.64,1.54,1.85,1.77,13.35665694,93.00533234
20100203,0.0,71.0,27.11,25.63,1.48,1.43,1.35,13.35665694,93.00533234
20100204,0.0,71.06,27.17,25.53,1.64,1.17,1.21,13.35665694,93.00533234
20100205,0.0,65.51,27.54,25.9,1.64,2.63,2.66,13.35665694,93.00533234
20100206,0.0,66.11,27.37,25.66,1.71,1.92,1.77,13.35665694,93.00533234
20100207,0.0,69.27,26.96,25.24,1.72,2.17,2.56,13.35665694,93.00533234
20100208,0.0,73.04,27.08,25.33,1.75,1.77,1.77,13.35665694,93.00533234
20100209,0.0,75.68,27.05,25.57,1.47,1.22,1.36,13.35665694,93.00533234
20100210,0.11,78.26,27.2,25.75,1.45,1.79,1.92,13.35665694,93.00533234
20100211,0.05,77.36,27.4,25.78,1.62,3.12,3.3,13.35665694,93.00533234
20100212,0.0,75.92,27.89,25.84,2.05,1.83,1.83,13.35665694,93.00533234
20100213,0.0,73.06,28.31,26.17,2.14,2.38,2.61,13.35665694,93.00533234
20100214,0.0,70.05,28.26,26.25,2.01,3.21,3.37,13.35665694,93.00533234
20100215,0.0,65.6,28.39,26.54,1.84,3.52,3.69,13.35665694,93.00533234
20100216,0.0,66.56,28.54,26.46,2.08,2.37,2.48,13.35665694,93.00533234
20100217,0.0,69.09,28.45,26.26,2.19,1.74,1.97,13.35665694,93.00533234
20100218,0.0,67.14,28.71,26.72,1.98,1.24,1.32,13.35665694,93.00533234
20100219,0.0,71.15,28.55,26.6,1.95,2.26,2.36,13.35665694,93.00533234
20100220,0.01,74.4,28.15,26.11,2.04,2.02,2.15,13.35665694,93.00533234
20100221,0.0,66.05,27.72,25.81,1.91,2.46,2.59,13.35665694,93.00533234
20100222,0.0,62.0,27.36,25.53,1.82,3.24,3.41,13.35665694,93.00533234
20100223,0.0,60.28,26.82,25.05,1.76,1.5,1.71,13.35665694,93.00533234
20100224,0.0,63.75,26.7,24.83,1.87,1.79,2.05,13.35665694,93.00533234
20100225,0.0,69.03,26.85,24.87,1.98,0.93,1.16,13.35665694,93.00533234
20100226,0.0,67.02,28.32,25.54,2.79,2.04,2.12,13.35665694,93.00533234
20100227,0.0,73.84,27.74,25.92,1.83,2.18,2.37,13.35665694,93.00533234
20100228,0.0,68.49,27.96,25.85,2.1,1.89,2.25,13.35665694,93.00533234
20100301,0.0,70.71,27.52,25.41,2.1,1.12,0.97,13.35665694,93.00533234
20100302,0.0,70.55,27.21,24.74,2.48,2.28,2.48,13.35665694,93.00533234
20100303,0.0,62.51,27.6,25.06,2.54,2.36,2.48,13.35665694,93.00533234
20100304,0.0,61.8,27.8,25.27,2.53,3.42,3.76,13.35665694,93.00533234
20100305,0.0,67.17,27.9,25.21,2.69,2.29,2.6,13.35665694,93.00533234
20100306,0.0,74.59,27.68,25.56,2.12,1.28,1.59,13.35665694,93.00533234
20100307,0.0,78.77,27.91,25.91,2.0,1.97,2.39,13.35665694,93.00533234
20100308,0.0,78.42,27.81,25.61,2.19,2.34,2.43,13.35665694,93.00533234
20100309,0.0,78.24,27.93,25.82,2.11,1.94,1.98,13.35665694,93.00533234
