Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,35.26,23.01,6.73,16.28,2.53,4.1,30.74937205,74.75307885
20100102,0.0,33.34,22.65,8.48,14.17,2.88,4.86,30.74937205,74.75307885
20100103,3.14,45.29,19.92,7.44,12.47,2.74,6.45,30.74937205,74.75307885
20100104,0.0,59.22,19.16,4.61,14.55,2.42,4.65,30.74937205,74.75307885
20100105,0.0,47.95,20.86,4.08,16.77,2.05,5.23,30.74937205,74.75307885
20100106,0.0,36.59,22.03,7.18,14.85,1.86,2.98,30.74937205,74.75307885
20100107,0.0,33.5,21.63,5.24,16.38,2.31,3.53,30.74937205,74.75307885
20100108,0.0,31.69,19.45,5.21,14.24,1.88,3.7,30.74937205,74.75307885
20100109,0.0,31.66,20.75,5.34,15.42,1.24,2.5,30.74937205,74.75307885
20100110,0.0,24.18,22.49,5.77,16.72,0.96,2.16,30.74937205,74.75307885
20100111,0.0,19.35,23.72,5.48,18.25,1.09,2.48,30.74937205,74.75307885
20100112,0.03,18.44,22.24,4.34,17.9,2.46,4.55,30.74937205,74.75307885
20100113,0.52,52.93,16.74,7.42,9.31,2.29,3.49,30.74937205,74.75307885
20100114,0.0,43.96,20.61,4.94,15.67,4.09,4.84,30.74937205,74.75307885
20100115,0.0,23.99,22.8,4.02,18.78,2.43,3.8,30.74937205,74.75307885
20100116,0.0,20.58,23.54,5.81,17.73,1.82,2.88,30.74937205,74.75307885
20100117,0.0,17.59,23.97,9.24,14.73,1.96,2.98,30.74937205,74.75307885
20100118,0.0,17.93,24.17,8.38,15.8,2.53,3.97,30.74937205,74.75307885
20100119,0.0,18.65,24.17,7.35,16.82,2.42,4.13,30.74937205,74.75307885
20100120,0.0,20.52,23.11,6.23,16.88,3.09,5.34,30.74937205,74.75307885
20100121,0.0,20.49,23.98,7.36,16.61,1.61,2.87,30.74937205,74.75307885
20100122,0.0,19.68,24.35,11.44,12.91,2.29,3.6,30.74937205,74.75307885
20100123,0.0,20.56,24.35,8.56,15.8,2.45,4.23,30.74937205,74.75307885
20100124,0.0,22.14,23.84,9.03,14.81,2.5,4.19,30.74937205,74.75307885
20100125,0.0,23.74,24.23,8.42,15.81,2.77,4.63,30.74937205,74.75307885
20100126,0.0,24.56,24.87,9.4,15.48,1.46,2.37,30.74937205,74.75307885
20100127,0.0,25.57,25.35,10.22,15.13,1.8,2.91,30.74937205,74.75307885
20100128,0.0,28.52,25.02,9.95,15.08,1.36,2.88,30.74937205,74.75307885
20100129,0.13,35.45,25.07,9.76,15.31,1.6,4.74,30.74937205,74.75307885
20100130,0.06,36.42,24.75,8.41,16.34,2.33,4.1,30.74937205,74.75307885
20100131,0.0,30.56,23.38,6.29,17.09,2.98,5.86,30.74937205,74.75307885
20100201,0.0,25.37,24.48,8.95,15.53,2.42,4.18,30.74937205,74.75307885
20100202,0.0,26.75,24.13,9.11,15.03,2.72,4.64,30.74937205,74.75307885
20100203,0.0,28.94,24.34,7.78,16.56,2.8,4.21,30.74937205,74.75307885
20100204,0.0,28.82,25.81,8.39,17.43,3.03,3.99,30.74937205,74.75307885
20100205,0.0,32.05,26.32,10.17,16.15,1.72,3.18,30.74937205,74.75307885
20100206,0.0,32.57,26.56,12.83,13.73,2.31,4.51,30.74937205,74.75307885
20100207,0.02,46.02,25.37,13.5,11.87,3.28,6.5,30.74937205,74.75307885
20100208,5.47,66.2,20.6,13.3,7.3,4.08,3.98,30.74937205,74.75307885
20100209,1.82,46.27,21.23,7.0,14.23,3.3,4.27,30.74937205,74.75307885
20100210,0.0,29.66,21.35,3.71,17.64,3.22,7.15,30.74937205,74.75307885
20100211,0.0,30.02,21.72,4.17,17.55,2.19,5.74,30.74937205,74.75307885
20100212,0.0,29.49,23.53,9.06,14.47,2.1,3.87,30.74937205,74.75307885
20100213,0.0,30.73,23.83,9.09,14.74,1.55,3.36,30.74937205,74.75307885
20100214,0.0,30.13,24.12,9.4,14.72,2.53,4.37,30.74937205,74.75307885
20100215,0.0,27.77,25.13,9.63,15.5,4.32,5.96,30.74937205,74.75307885
20100216,0.0,29.63,24.27,8.53,15.74,3.25,7.82,30.74937205,74.75307885
20100217,0.0,30.78,23.09,4.77,18.33,1.66,3.68,30.74937205,74.75307885
