Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,58.36,24.48,9.65,14.83,1.24,2.74,21.75198332,85.75077264
20100102,0.0,49.12,24.08,6.51,17.57,1.24,2.19,21.75198332,85.75077264
20100103,0.0,45.02,25.16,6.82,18.34,2.03,3.92,21.75198332,85.75077264
20100104,0.0,42.79,26.21,7.65,18.56,1.82,3.72,21.75198332,85.75077264
20100105,0.0,56.48,25.14,9.52,15.61,1.93,3.64,21.75198332,85.75077264
20100106,0.0,50.39,24.48,7.28,17.2,2.3,4.33,21.75198332,85.75077264
20100107,0.0,51.17,24.58,8.93,15.64,2.03,2.92,21.75198332,85.75077264
20100108,0.0,47.82,26.44,10.15,16.29,2.09,2.89,21.75198332,85.75077264
20100109,0.0,49.23,27.42,10.48,16.95,1.73,2.64,21.75198332,85.75077264
20100110,0.0,52.44,27.34,10.9,16.44,2.86,4.53,21.75198332,85.75077264
20100111,0.0,53.06,27.94,11.22,16.72,3.07,3.69,21.75198332,85.75077264
20100112,0.02,52.52,27.22,10.35,16.87,1.13,2.3,21.75198332,85.75077264
20100113,1.32,59.3,25.47,14.09,11.39,1.38,2.61,21.75198332,85.75077264
20100114,0.2,74.35,24.84,15.58,9.26,1.39,2.34,21.75198332,85.75077264
20100115,0.01,68.64,26.09,14.13,11.96,2.36,3.66,21.75198332,85.75077264
20100116,0.0,62.48,24.74,12.33,12.4,1.55,2.54,21.75198332,85.75077264
20100117,0.0,51.65,26.5,10.0,16.49,1.32,3.2,21.75198332,85.75077264
20100118,0.0,49.44,25.39,11.3,14.09,1.93,3.25,21.75198332,85.75077264
20100119,0.0,46.15,26.91,11.82,15.09,2.29,4.26,21.75198332,85.75077264
20100120,0.0,44.12,26.04,8.0,18.05,1.4,2.45,21.75198332,85.75077264
20100121,0.0,41.12,26.36,7.51,18.85,1.01,2.29,21.75198332,85.75077264
20100122,0.0,35.0,27.24,8.89,18.36,2.05,3.7,21.75198332,85.75077264
20100123,0.0,33.28,27.5,9.04,18.46,2.31,3.6,21.75198332,85.75077264
20100124,0.0,37.56,27.35,10.91,16.45,1.82,3.14,21.75198332,85.75077264
20100125,0.0,40.01,27.38,11.81,15.57,1.47,2.26,21.75198332,85.75077264
20100126,0.0,37.87,28.08,13.47,14.61,1.93,2.13,21.75198332,85.75077264
20100127,0.0,41.94,27.41,10.09,17.32,2.18,4.33,21.75198332,85.75077264
20100128,0.0,43.51,27.11,12.26,14.86,1.38,2.23,21.75198332,85.75077264
20100129,0.0,39.71,27.35,11.45,15.89,1.69,2.28,21.75198332,85.75077264
20100130,0.0,35.8,28.12,11.44,16.68,1.92,1.91,21.75198332,85.75077264
20100131,0.0,40.44,27.72,11.54,16.18,2.18,2.19,21.75198332,85.75077264
20100201,0.0,42.35,27.73,12.42,15.31,1.64,1.99,21.75198332,85.75077264
20100202,0.0,40.64,28.98,13.33,15.65,1.95,2.12,21.75198332,85.75077264
20100203,0.0,44.87,29.03,14.15,14.88,2.42,2.79,21.75198332,85.75077264
20100204,0.0,44.2,28.6,12.94,15.66,2.1,3.64,21.75198332,85.75077264
20100205,0.0,33.86,29.32,11.35,17.97,1.86,2.22,21.75198332,85.75077264
20100206,0.0,33.37,28.62,9.92,18.7,2.38,2.93,21.75198332,85.75077264
20100207,0.0,36.06,30.76,11.13,19.63,2.86,3.26,21.75198332,85.75077264
20100208,0.0,36.63,32.02,13.15,18.87,2.37,2.32,21.75198332,85.75077264
20100209,0.0,34.93,32.65,14.45,18.2,3.43,3.89,21.75198332,85.75077264
20100210,0.0,39.28,32.28,16.0,16.27,2.21,4.47,21.75198332,85.75077264
20100211,0.0,44.39,31.68,16.63,15.04,1.71,3.97,21.75198332,85.75077264
20100212,0.0,40.1,33.11,17.89,15.22,1.55,2.44,21.75198332,85.75077264
20100213,0.0,40.21,33.56,15.81,17.74,1.82,2.18,21.75198332,85.75077264
20100214,0.0,44.41,32.8,15.87,16.92,2.08,5.03,21.75198332,85.75077264
20100215,0.93,51.94,32.22,17.48,14.74,2.59,4.4,21.75198332,85.75077264
20100216,1.12,60.11,29.23,18.65,10.59,3.93,5.07,21.75198332,85.75077264
20100217,1.72,54.02,33.03,17.77,15.26,5.27,6.15,21.75198332,85.75077264
20100218,0.0,35.02,32.29,15.17,17.12,4.24,4.77,21.75198332,85.75077264
20100219,0.0,35.76,32.61,14.22,18.4,2.82,3.53,21.75198332,85.75077264
20100220,0.0,26.58,32.11,12.43,19.68,3.8,4.65,21.75198332,85.75077264
20100221,0.0,25.57,30.87,12.75,18.12,3.04,4.07,21.75198332,85.75077264
20100222,0.0,29.03,32.29,13.97,18.33,2.3,3.2,21.75198332,85.75077264
20100223,0.0,39.43,34.33,15.96,18.37,4.26,5.04,21.75198332,85.75077264
20100224,0.07,40.95,34.88,17.73,17.15,4.98,5.72,21.75198332,85.75077264
20100225,0.07,37.71,33.85,16.12,17.73,3.42,4.13,21.75198332,85.75077264
20100226,0.0,32.15,34.01,16.23,17.78,2.02,3.16,21.75198332,85.75077264
20100227,0.0,26.33,34.06,15.13,18.93,3.09,3.23,21.75198332,85.75077264
20100228,0.0,23.75,35.79,16.07,19.72,3.45,4.2,21.75198332,85.75077264
20100301,0.0,23.42,35.86,16.76,19.1,4.5,5.54,21.75198332,85.75077264
20100302,0.0,17.89,36.76,16.74,20.03,3.33,4.21,21.75198332,85.75077264
20100303,0.0,17.88,37.1,17.79,19.31,3.04,3.72,21.75198332,85.75077264
20100304,0.0,24.01,37.38,19.45,17.93,2.01,2.2,21.75198332,85.75077264
20100305,0.0,25.61,38.2,21.18,17.02,4.13,5.47,21.75198332,85.75077264
