Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,61.95,27.86,20.44,7.41,3.5,4.35,18.76687157,72.87522668
20100102,0.16,66.31,28.75,22.74,6.01,2.64,3.24,18.76687157,72.87522668
20100103,0.15,72.21,28.21,22.67,5.54,5.08,7.0,18.76687157,72.87522668
20100104,0.0,71.62,27.44,22.45,4.99,2.34,3.87,18.76687157,72.87522668
20100105,0.0,66.78,27.23,20.88,6.35,3.47,5.01,18.76687157,72.87522668
20100106,0.0,64.27,28.51,20.98,7.53,3.73,4.72,18.76687157,72.87522668
20100107,0.01,64.9,28.59,21.08,7.51,3.21,3.9,18.76687157,72.87522668
20100108,0.0,54.34,28.33,21.05,7.28,2.81,3.62,18.76687157,72.87522668
20100109,0.0,59.44,28.68,21.55,7.13,4.59,5.52,18.76687157,72.87522668
20100110,0.0,63.51,28.71,22.25,6.46,3.95,4.68,18.76687157,72.87522668
20100111,0.01,66.29,27.69,23.4,4.3,2.28,2.96,18.76687157,72.87522668
20100112,0.11,71.19,27.1,23.94,3.16,2.61,2.84,18.76687157,72.87522668
20100113,0.0,62.52,25.83,20.89,4.95,3.7,5.23,18.76687157,72.87522668
20100114,0.0,56.33,28.15,19.36,8.79,4.57,6.58,18.76687157,72.87522668
20100115,0.23,66.49,29.55,20.85,8.69,4.03,4.62,18.76687157,72.87522668
20100116,0.0,67.7,29.05,21.73,7.32,4.5,5.26,18.76687157,72.87522668
20100117,0.0,64.7,28.63,22.41,6.22,2.02,3.22,18.76687157,72.87522668
20100118,0.0,65.56,27.8,21.69,6.11,3.18,4.67,18.76687157,72.87522668
20100119,0.0,62.02,28.37,21.26,7.11,4.19,5.5,18.76687157,72.87522668
20100120,0.0,63.69,28.74,21.65,7.09,3.98,4.91,18.76687157,72.87522668
20100121,0.0,58.13,29.26,20.96,8.3,5.21,6.04,18.76687157,72.87522668
20100122,0.0,57.98,28.5,20.49,8.01,4.14,5.07,18.76687157,72.87522668
20100123,0.0,56.47,28.34,20.9,7.45,3.1,3.99,18.76687157,72.87522668
20100124,0.0,61.58,27.77,21.16,6.61,2.79,3.99,18.76687157,72.87522668
20100125,0.0,55.94,28.99,20.86,8.13,4.07,5.38,18.76687157,72.87522668
20100126,0.04,55.78,29.2,21.35,7.85,4.31,5.54,18.76687157,72.87522668
20100127,0.21,57.49,28.88,21.53,7.35,4.43,5.34,18.76687157,72.87522668
20100128,0.0,54.8,28.52,21.41,7.11,4.3,5.76,18.76687157,72.87522668
20100129,0.0,60.41,28.27,21.82,6.45,1.9,3.31,18.76687157,72.87522668
20100130,0.0,58.59,29.55,21.84,7.71,4.75,6.55,18.76687157,72.87522668
20100131,0.0,60.95,29.12,22.33,6.79,2.98,4.25,18.76687157,72.87522668
20100201,0.0,60.9,27.78,22.14,5.63,2.92,4.06,18.76687157,72.87522668
20100202,0.0,62.11,27.74,21.81,5.93,2.91,4.09,18.76687157,72.87522668
20100203,0.0,63.23,27.29,21.46,5.83,3.37,3.67,18.76687157,72.87522668
20100204,0.0,68.55,26.8,21.24,5.56,3.22,3.41,18.76687157,72.87522668
20100205,0.0,73.12,27.41,20.94,6.47,2.81,3.58,18.76687157,72.87522668
20100206,0.0,64.89,29.75,21.97,7.78,3.08,3.91,18.76687157,72.87522668
20100207,0.0,63.11,30.3,22.93,7.37,2.84,3.27,18.76687157,72.87522668
20100208,0.09,72.84,28.61,23.19,5.42,4.3,4.68,18.76687157,72.87522668
20100209,0.04,75.8,27.67,22.88,4.78,3.58,4.26,18.76687157,72.87522668
20100210,0.0,68.48,26.72,22.12,4.61,2.39,2.32,18.76687157,72.87522668
20100211,0.0,62.02,27.6,22.23,5.37,2.74,3.13,18.76687157,72.87522668
20100212,0.0,63.91,27.04,22.02,5.02,2.85,3.83,18.76687157,72.87522668
20100213,0.0,60.73,27.2,21.4,5.79,2.47,2.97,18.76687157,72.87522668
20100214,0.0,49.84,27.98,21.77,6.2,3.36,3.45,18.76687157,72.87522668
20100215,0.7,48.48,27.88,22.28,5.59,2.86,3.2,18.76687157,72.87522668
20100216,0.02,47.13,29.72,22.11,7.61,3.28,3.55,18.76687157,72.87522668
20100217,0.05,49.02,30.12,22.43,7.69,2.82,3.52,18.76687157,72.87522668
20100218,0.07,51.23,29.99,21.75,8.23,2.5,2.53,18.76687157,72.87522668
20100219,0.08,52.7,29.76,22.46,7.29,3.11,3.54,18.76687157,72.87522668
20100220,0.0,51.73,30.7,22.41,8.29,4.19,4.43,18.76687157,72.87522668
20100221,0.05,60.57,30.38,23.43,6.95,4.56,5.06,18.76687157,72.87522668
20100222,0.09,62.87,30.39,23.95,6.44,5.25,5.69,18.76687157,72.87522668
20100223,0.0,65.37,28.56,22.63,5.93,2.94,2.82,18.76687157,72.87522668
