Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.28,85.54,25.74,19.39,6.35,1.75,2.47,12.75198332,75.75077264
20100102,0.01,78.14,26.84,17.77,9.07,1.83,2.63,12.75198332,75.75077264
20100103,0.0,75.74,26.09,15.91,10.18,1.7,1.97,12.75198332,75.75077264
20100104,0.0,70.83,26.51,14.08,12.43,1.47,1.98,12.75198332,75.75077264
20100105,0.0,71.67,26.81,14.09,12.73,1.17,3.06,12.75198332,75.75077264
20100106,0.01,73.74,26.68,14.68,12.0,1.44,3.3,12.75198332,75.75077264
20100107,0.02,76.63,26.37,15.82,10.55,2.29,3.78,12.75198332,75.75077264
20100108,0.0,78.08,27.12,15.26,11.86,1.92,3.17,12.75198332,75.75077264
20100109,0.0,81.41,27.62,17.54,10.08,2.34,3.63,12.75198332,75.75077264
20100110,0.1,83.65,27.47,19.85,7.61,0.9,1.17,12.75198332,75.75077264
20100111,0.3,81.78,28.06,18.97,9.09,1.46,1.97,12.75198332,75.75077264
20100112,0.14,82.96,27.84,19.74,8.11,1.33,2.03,12.75198332,75.75077264
20100113,0.36,83.9,27.95,19.23,8.72,1.0,1.87,12.75198332,75.75077264
20100114,0.46,86.86,25.08,20.72,4.36,1.63,2.44,12.75198332,75.75077264
20100115,0.21,77.77,28.01,18.92,9.08,1.78,2.06,12.75198332,75.75077264
20100116,0.0,69.73,26.49,17.01,9.48,1.98,2.13,12.75198332,75.75077264
20100117,0.0,66.87,28.21,15.5,12.72,2.48,3.37,12.75198332,75.75077264
20100118,0.0,70.62,28.19,15.33,12.85,2.16,4.06,12.75198332,75.75077264
20100119,0.0,70.16,28.48,16.25,12.23,2.14,3.95,12.75198332,75.75077264
20100120,0.0,73.35,27.7,17.39,10.31,2.43,3.8,12.75198332,75.75077264
20100121,0.0,66.4,27.64,15.61,12.02,1.2,2.14,12.75198332,75.75077264
20100122,0.0,63.47,27.64,12.82,14.83,2.45,3.97,12.75198332,75.75077264
20100123,0.0,61.01,27.62,12.75,14.87,2.41,3.57,12.75198332,75.75077264
20100124,0.0,68.18,27.38,12.84,14.53,2.26,3.99,12.75198332,75.75077264
20100125,0.0,67.79,27.65,13.96,13.69,2.52,3.62,12.75198332,75.75077264
20100126,0.0,68.3,27.91,14.82,13.09,2.59,3.89,12.75198332,75.75077264
20100127,0.0,70.51,28.45,15.6,12.85,2.35,3.77,12.75198332,75.75077264
20100128,0.0,69.06,29.14,16.66,12.48,2.79,4.05,12.75198332,75.75077264
20100129,0.0,68.39,29.35,17.24,12.12,2.01,3.85,12.75198332,75.75077264
20100130,0.02,64.72,29.88,16.8,13.08,2.54,4.15,12.75198332,75.75077264
20100131,0.01,66.1,29.63,16.23,13.41,2.38,3.25,12.75198332,75.75077264
20100201,0.0,66.28,29.15,16.39,12.76,1.89,3.36,12.75198332,75.75077264
20100202,0.0,61.09,29.76,15.85,13.91,2.52,3.95,12.75198332,75.75077264
20100203,0.0,55.98,29.95,15.0,14.95,2.04,3.93,12.75198332,75.75077264
20100204,0.0,58.47,28.77,14.71,14.05,2.59,3.96,12.75198332,75.75077264
