Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,38.26,1.79,-14.28,16.07,7.3,7.08,27.75062564,88.62652512
20100102,0.0,33.79,5.8,-13.59,19.39,5.64,6.48,27.75062564,88.62652512
20100103,0.0,35.34,7.7,-4.28,11.98,3.28,2.99,27.75062564,88.62652512
20100104,0.0,53.65,5.28,-6.74,12.02,6.55,6.65,27.75062564,88.62652512
20100105,0.0,45.26,4.48,-11.09,15.57,4.97,5.34,27.75062564,88.62652512
20100106,0.0,43.65,4.6,-9.31,13.91,3.41,3.7,27.75062564,88.62652512
20100107,0.0,40.55,6.43,-9.91,16.34,2.79,3.12,27.75062564,88.62652512
20100108,0.0,37.72,5.31,-5.72,11.03,5.99,6.19,27.75062564,88.62652512
20100109,0.0,36.1,5.09,-7.49,12.59,4.7,4.71,27.75062564,88.62652512
20100110,0.0,35.85,5.19,-7.62,12.81,4.37,3.76,27.75062564,88.62652512
20100111,0.0,37.32,6.23,-7.39,13.62,3.64,3.0,27.75062564,88.62652512
20100112,0.0,36.0,6.71,-7.37,14.08,4.77,5.04,27.75062564,88.62652512
20100113,0.0,38.88,5.97,-8.21,14.18,4.06,3.55,27.75062564,88.62652512
20100114,0.0,57.87,2.33,-7.41,9.73,5.77,5.94,27.75062564,88.62652512
20100115,0.0,46.33,5.16,-8.55,13.71,4.99,4.55,27.75062564,88.62652512
20100116,0.0,44.39,6.64,-9.94,16.58,4.2,4.51,27.75062564,88.62652512
20100117,0.0,48.3,5.09,-5.43,10.51,4.9,4.31,27.75062564,88.62652512
20100118,0.0,43.51,4.57,-6.3,10.86,5.56,5.32,27.75062564,88.62652512
20100119,0.0,43.94,2.49,-8.46,10.95,6.23,6.23,27.75062564,88.62652512
20100120,0.0,36.7,3.63,-11.66,15.29,2.92,3.48,27.75062564,88.62652512
20100121,0.0,40.96,3.08,-8.17,11.25,5.34,5.38,27.75062564,88.62652512
20100122,0.0,48.98,2.79,-9.98,12.76,4.6,4.42,27.75062564,88.62652512
20100123,0.0,49.68,1.66,-8.4,10.06,6.29,6.16,27.75062564,88.62652512
20100124,0.0,43.1,4.23,-9.88,14.11,5.69,5.32,27.75062564,88.62652512
20100125,0.0,55.01,0.93,-9.48,10.41,5.39,4.68,27.75062564,88.62652512
20100126,0.0,57.01,0.62,-12.16,12.78,3.19,2.66,27.75062564,88.62652512
20100127,0.0,49.1,3.57,-10.12,13.69,5.34,4.95,27.75062564,88.62652512
20100128,0.0,45.24,4.69,-9.77,14.46,4.34,3.85,27.75062564,88.62652512
20100129,0.0,50.62,4.57,-6.75,11.32,6.38,6.06,27.75062564,88.62652512
20100130,0.0,49.98,2.67,-9.54,12.21,5.01,5.48,27.75062564,88.62652512
20100131,0.0,52.64,2.49,-8.73,11.22,6.3,6.13,27.75062564,88.62652512
20100201,0.0,50.54,0.87,-9.57,10.44,6.91,7.07,27.75062564,88.62652512
20100202,0.0,50.62,0.92,-11.18,12.1,6.65,6.36,27.75062564,88.62652512
20100203,0.0,40.31,0.75,-10.69,11.44,6.22,6.16,27.75062564,88.62652512
20100204,0.0,43.73,1.43,-11.11,12.54,4.92,4.61,27.75062564,88.62652512
20100205,0.0,43.64,1.24,-12.47,13.71,3.83,3.95,27.75062564,88.62652512
20100206,0.0,35.85,5.43,-11.29,16.71,4.62,3.98,27.75062564,88.62652512
20100207,0.0,37.2,6.93,-7.75,14.68,2.32,3.05,27.75062564,88.62652512
20100208,0.0,51.84,6.2,-7.34,13.54,4.46,3.88,27.75062564,88.62652512
20100209,0.18,67.11,2.49,-6.95,9.45,7.08,6.92,27.75062564,88.62652512
20100210,0.27,61.08,3.13,-9.28,12.41,6.97,6.8,27.75062564,88.62652512
20100211,0.04,44.96,5.04,-9.13,14.17,5.53,4.96,27.75062564,88.62652512
20100212,0.21,47.73,3.95,-6.75,10.7,6.37,6.34,27.75062564,88.62652512
20100213,0.27,63.08,4.98,-7.22,12.2,6.99,6.68,27.75062564,88.62652512
20100214,0.0,39.87,3.73,-8.79,12.52,6.57,6.4,27.75062564,88.62652512
20100215,0.0,32.65,3.48,-9.2,12.69,6.83,6.85,27.75062564,88.62652512
20100216,0.0,44.37,3.78,-9.37,13.15,6.71,6.2,27.75062564,88.62652512
20100217,0.0,52.8,1.49,-10.19,11.68,7.67,7.66,27.75062564,88.62652512
20100218,0.0,47.36,4.27,-12.4,16.66,6.64,7.35,27.75062564,88.62652512
20100219,0.0,47.81,3.95,-8.44,12.38,5.95,5.72,27.75062564,88.62652512
20100220,0.0,41.92,4.6,-7.35,11.96,4.32,4.35,27.75062564,88.62652512
20100221,0.0,35.66,6.99,-7.42,14.41,4.23,3.79,27.75062564,88.62652512
20100222,0.0,44.11,6.87,-5.76,12.63,4.91,4.47,27.75062564,88.62652512
20100223,0.0,51.49,4.85,-6.82,11.67,7.46,7.25,27.75062564,88.62652512
20100224,0.0,58.53,4.41,-8.8,13.22,5.43,4.62,27.75062564,88.62652512
20100225,0.0,55.66,5.03,-8.55,13.58,4.92,4.1,27.75062564,88.62652512
20100226,0.0,53.96,5.6,-4.7,10.3,5.35,4.55,27.75062564,88.62652512
20100227,0.0,60.2,4.44,-7.29,11.72,4.24,3.63,27.75062564,88.62652512
20100228,0.0,49.77,7.48,-5.45,12.93,4.67,4.22,27.75062564,88.62652512
20100301,1.49,71.99,6.47,-4.65,11.11,6.41,5.88,27.75062564,88.62652512
20100302,0.01,66.7,6.73,-5.93,12.66,5.94,5.7,27.75062564,88.62652512
20100303,1.43,56.22,7.95,-6.61,14.56,4.83,3.81,27.75062564,88.62652512
20100304,0.29,54.65,7.28,-6.18,13.46,5.77,5.18,27.75062564,88.62652512
20100305,0.01,54.95,6.45,-6.08,12.53,7.55,7.78,27.75062564,88.62652512
20100306,0.0,49.51,7.94,-6.92,14.86,6.92,6.68,27.75062564,88.62652512
20100307,0.0,41.09,6.61,-4.84,11.45,6.12,5.63,27.75062564,88.62652512
20100308,0.0,38.56,8.45,-5.27,13.72,5.86,5.31,27.75062564,88.62652512
20100309,0.0,37.65,7.14,-5.11,12.25,6.1,5.94,27.75062564,88.62652512
20100310,0.0,32.59,7.69,-3.99,11.67,6.12,5.94,27.75062564,88.62652512
20100311,0.0,37.75,8.74,-6.78,15.53,4.67,4.55,27.75062564,88.62652512
20100312,0.0,35.29,8.62,-4.32,12.94,5.21,4.39,27.75062564,88.62652512
20100313,0.94,43.03,7.48,-6.03,13.51,6.44,5.88,27.75062564,88.62652512
20100314,2.76,54.76,6.57,-6.45,13.02,5.58,4.63,27.75062564,88.62652512
20100315,0.55,61.87,3.29,-5.66,8.95,1.55,2.16,27.75062564,88.62652512
20100316,0.65,55.66,6.35,-5.94,12.29,3.17,2.52,27.75062564,88.62652512
20100317,6.91,64.62,5.83,-5.26,11.09,4.17,3.54,27.75062564,88.62652512
20100318,0.15,60.2,6.2,-6.36,12.56,1.88,2.35,27.75062564,88.62652512
20100319,0.0,37.32,11.53,-4.18,15.71,3.33,3.27,27.75062564,88.62652512
20100320,0.0,33.31,13.07,-3.59,16.66,3.91,4.82,27.75062564,88.62652512
20100321,0.0,45.08,12.5,-0.83,13.33,6.02,5.58,27.75062564,88.62652512
20100322,0.0,54.83,13.09,-1.38,14.47,6.22,5.72,27.75062564,88.62652512
20100323,0.0,52.85,13.24,-1.58,14.82,6.31,5.48,27.75062564,88.62652512
20100324,0.0,45.69,13.35,-2.15,15.5,5.69,4.76,27.75062564,88.62652512
20100325,0.07,47.49,12.99,-2.1,15.09,4.94,4.01,27.75062564,88.62652512
20100326,0.18,56.98,11.72,-1.92,13.64,5.83,5.05,27.75062564,88.62652512
20100327,0.04,64.93,8.52,-2.68,11.2,6.27,6.03,27.75062564,88.62652512
20100328,0.01,56.89,7.6,-1.93,9.53,4.24,4.09,27.75062564,88.62652512
20100329,0.0,52.2,10.21,-2.26,12.47,5.64,5.2,27.75062564,88.62652512
20100330,1.99,53.94,7.89,-3.11,10.99,7.45,7.29,27.75062564,88.62652512
20100331,0.16,54.59,8.05,-4.26,12.31,5.98,5.5,27.75062564,88.62652512
20100401,0.48,46.36,9.09,-3.53,12.62,6.82,6.41,27.75062564,88.62652512
20100402,0.03,45.12,8.63,-4.18,12.8,7.13,6.91,27.75062564,88.62652512
20100403,0.0,37.85,9.75,-4.58,14.33,6.06,5.62,27.75062564,88.62652512
20100404,0.0,45.96,9.88,-3.64,13.52,5.67,5.34,27.75062564,88.62652512
20100405,0.0,41.15,10.31,-3.95,14.26,6.28,5.99,27.75062564,88.62652512
20100406,0.0,36.53,10.16,-3.16,13.32,6.75,6.6,27.75062564,88.62652512
20100407,0.0,32.22,12.27,-3.03,15.3,5.83,4.89,27.75062564,88.62652512
20100408,0.0,33.61,13.65,-2.3,15.96,5.31,4.41,27.75062564,88.62652512
20100409,0.0,38.07,14.53,-0.76,15.29,5.43,4.54,27.75062564,88.62652512
20100410,0.48,44.68,10.58,-2.02,12.6,6.89,6.53,27.75062564,88.62652512
20100411,0.03,41.05,13.63,-2.17,15.8,5.34,4.82,27.75062564,88.62652512
20100412,0.34,54.72,13.46,-1.27,14.73,5.75,4.75,27.75062564,88.62652512
20100413,0.59,59.89,11.17,-1.58,12.75,6.55,6.14,27.75062564,88.62652512
20100414,0.16,60.08,12.76,-1.02,13.78,4.92,4.19,27.75062564,88.62652512
20100415,0.93,68.08,11.13,-0.19,11.31,4.02,3.22,27.75062564,88.62652512
20100416,0.21,69.92,13.24,-0.95,14.19,5.87,5.48,27.75062564,88.62652512
20100417,0.13,70.3,13.38,0.4,12.98,5.15,4.61,27.75062564,88.62652512
20100418,5.49,67.3,14.35,0.08,14.27,5.9,5.6,27.75062564,88.62652512
20100419,0.12,67.54,14.64,0.41,14.22,5.56,4.79,27.75062564,88.62652512
20100420,0.02,61.64,14.97,0.37,14.59,5.66,4.89,27.75062564,88.62652512
20100421,0.02,60.19,13.89,-0.24,14.14,5.8,4.82,27.75062564,88.62652512
20100422,0.0,58.47,13.88,-0.39,14.27,5.42,4.16,27.75062564,88.62652512
20100423,0.19,53.46,13.62,-2.02,15.63,5.62,4.34,27.75062564,88.62652512
20100424,0.06,50.23,11.91,-1.68,13.59,6.43,5.89,27.75062564,88.62652512
20100425,0.4,45.77,11.1,-3.12,14.22,6.44,5.52,27.75062564,88.62652512
20100426,0.85,53.89,10.59,-1.7,12.29,5.54,5.09,27.75062564,88.62652512
20100427,0.3,60.74,10.61,-1.63,12.24,2.4,2.52,27.75062564,88.62652512
20100428,0.34,52.8,14.24,-0.19,14.43,5.14,4.48,27.75062564,88.62652512
20100429,0.66,73.01,11.56,0.11,11.45,5.74,5.06,27.75062564,88.62652512
20100430,0.32,77.04,12.32,1.81,10.5,5.05,4.25,27.75062564,88.62652512
20100501,6.68,81.37,13.2,2.98,10.22,5.87,5.36,27.75062564,88.62652512
