Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,48.71,22.8,6.35,16.45,2.54,4.65,25.75198332,80.25077264
20100102,0.0,50.49,22.47,6.48,15.99,2.54,4.87,25.75198332,80.25077264
20100103,0.04,50.56,23.67,7.27,16.4,2.35,5.51,25.75198332,80.25077264
20100104,0.08,58.97,21.9,9.61,12.29,4.31,3.49,25.75198332,80.25077264
20100105,0.0,51.68,21.95,6.67,15.28,3.97,6.52,25.75198332,80.25077264
20100106,0.0,51.86,21.35,6.04,15.31,1.96,3.64,25.75198332,80.25077264
20100107,0.0,55.34,20.48,7.74,12.75,1.44,2.2,25.75198332,80.25077264
20100108,0.0,54.96,21.76,7.59,14.17,2.14,3.39,25.75198332,80.25077264
20100109,0.0,52.42,22.73,6.7,16.03,2.68,3.46,25.75198332,80.25077264
20100110,0.05,48.75,24.0,7.66,16.34,2.08,3.77,25.75198332,80.25077264
20100111,0.0,44.13,23.8,8.48,15.32,2.41,3.07,25.75198332,80.25077264
20100112,2.16,47.17,24.4,10.36,14.05,2.32,4.19,25.75198332,80.25077264
20100113,1.6,83.48,18.63,8.99,9.64,2.58,4.76,25.75198332,80.25077264
20100114,0.38,71.71,20.71,6.97,13.74,1.77,1.69,25.75198332,80.25077264
20100115,0.0,55.17,22.86,7.2,15.66,2.09,3.1,25.75198332,80.25077264
20100116,0.0,43.37,22.83,8.83,14.0,2.06,2.33,25.75198332,80.25077264
20100117,0.0,37.09,22.95,8.14,14.81,1.87,2.77,25.75198332,80.25077264
20100118,0.0,37.55,23.1,6.87,16.23,2.71,3.94,25.75198332,80.25077264
20100119,0.0,35.37,24.07,6.62,17.45,2.66,3.87,25.75198332,80.25077264
20100120,0.0,36.18,26.26,6.7,19.56,2.61,5.21,25.75198332,80.25077264
20100121,0.0,36.29,25.17,6.68,18.5,1.9,3.34,25.75198332,80.25077264
20100122,0.0,38.68,24.81,8.01,16.79,2.43,4.28,25.75198332,80.25077264
20100123,0.0,39.69,26.08,7.35,18.73,1.75,3.81,25.75198332,80.25077264
20100124,0.0,39.56,27.06,8.53,18.54,3.37,7.97,25.75198332,80.25077264
20100125,0.0,42.06,26.21,8.21,18.01,2.45,6.01,25.75198332,80.25077264
20100126,0.0,39.9,26.56,8.72,17.84,2.08,3.04,25.75198332,80.25077264
20100127,0.0,41.98,27.0,9.75,17.25,2.04,2.96,25.75198332,80.25077264
20100128,0.0,41.5,27.3,10.05,17.25,2.01,2.92,25.75198332,80.25077264
20100129,0.0,40.36,27.82,10.89,16.94,0.76,1.55,25.75198332,80.25077264
20100130,0.0,40.92,28.34,11.51,16.83,2.71,3.1,25.75198332,80.25077264
20100131,0.0,40.56,26.76,11.57,15.19,2.25,3.72,25.75198332,80.25077264
20100201,0.0,43.49,26.51,11.25,15.26,2.66,5.64,25.75198332,80.25077264
20100202,0.0,39.34,26.29,9.87,16.42,2.4,5.23,25.75198332,80.25077264
20100203,0.0,33.39,26.4,10.64,15.77,2.17,2.9,25.75198332,80.25077264
20100204,0.0,32.22,26.58,10.35,16.23,2.35,2.52,25.75198332,80.25077264
20100205,0.0,34.04,27.4,9.52,17.88,2.32,2.27,25.75198332,80.25077264
20100206,0.0,33.07,28.99,10.38,18.61,2.36,3.52,25.75198332,80.25077264
20100207,0.0,34.64,29.46,11.71,17.75,2.11,2.89,25.75198332,80.25077264
20100208,0.04,36.11,31.71,12.39,19.32,3.15,5.71,25.75198332,80.25077264
20100209,2.22,56.63,27.39,16.27,11.12,5.11,6.97,25.75198332,80.25077264
20100210,0.78,58.17,28.31,12.92,15.38,4.31,6.39,25.75198332,80.25077264
20100211,3.35,56.45,29.03,12.81,16.22,3.16,5.4,25.75198332,80.25077264
20100212,9.54,82.94,19.8,12.95,6.84,3.93,3.57,25.75198332,80.25077264
20100213,0.01,66.48,26.16,11.64,14.51,2.93,4.34,25.75198332,80.25077264
20100214,0.0,48.94,27.93,13.29,14.64,2.69,6.12,25.75198332,80.25077264
20100215,0.0,44.23,28.76,11.99,16.77,2.4,6.99,25.75198332,80.25077264
20100216,0.0,45.17,28.93,12.43,16.5,2.07,5.54,25.75198332,80.25077264
20100217,0.0,43.48,28.7,13.72,14.98,2.77,5.61,25.75198332,80.25077264
20100218,0.0,28.42,27.45,7.86,19.59,2.83,4.72,25.75198332,80.25077264
20100219,0.0,27.38,28.38,9.32,19.06,1.34,2.11,25.75198332,80.25077264
20100220,0.0,27.54,29.36,11.25,18.1,2.83,3.61,25.75198332,80.25077264
20100221,0.0,27.67,29.93,10.44,19.48,4.02,5.44,25.75198332,80.25077264
20100222,0.21,31.78,31.12,14.64,16.47,2.85,4.67,25.75198332,80.25077264
20100223,0.5,53.46,30.5,16.54,13.96,1.68,4.65,25.75198332,80.25077264
20100224,0.0,41.62,30.38,14.64,15.74,2.82,4.11,25.75198332,80.25077264
20100225,0.0,39.84,30.8,15.43,15.37,2.67,4.3,25.75198332,80.25077264
20100226,0.0,35.04,32.14,14.61,17.54,3.72,5.11,25.75198332,80.25077264
20100227,0.0,32.64,33.39,14.04,19.35,3.57,5.21,25.75198332,80.25077264
20100228,0.0,29.3,35.31,14.28,21.03,4.81,6.26,25.75198332,80.25077264
20100301,0.0,24.59,35.61,16.77,18.84,3.84,5.93,25.75198332,80.25077264
20100302,0.0,26.79,35.92,15.73,20.19,2.56,3.87,25.75198332,80.25077264
20100303,0.0,29.89,34.13,16.52,17.6,3.2,4.59,25.75198332,80.25077264
20100304,0.01,28.07,35.94,17.81,18.13,3.09,5.59,25.75198332,80.25077264
20100305,0.0,33.25,34.69,17.44,17.25,2.45,3.03,25.75198332,80.25077264
20100306,0.0,33.14,32.14,17.36,14.77,2.12,4.74,25.75198332,80.25077264
20100307,0.0,34.14,34.01,19.03,14.98,3.15,6.55,25.75198332,80.25077264
20100308,0.0,30.57,33.59,16.04,17.55,2.47,4.05,25.75198332,80.25077264
20100309,0.0,25.99,33.51,14.02,19.49,1.41,3.41,25.75198332,80.25077264
20100310,0.0,24.12,33.72,16.09,17.63,3.91,4.96,25.75198332,80.25077264
20100311,0.01,20.8,34.0,17.5,16.5,2.66,3.06,25.75198332,80.25077264
20100312,0.02,20.9,36.47,17.06,19.4,3.14,4.99,25.75198332,80.25077264
20100313,0.0,20.08,37.05,16.93,20.11,3.1,3.23,25.75198332,80.25077264
20100314,0.0,19.51,37.41,17.08,20.34,3.36,4.06,25.75198332,80.25077264
20100315,0.0,20.34,38.51,20.67,17.85,2.58,6.05,25.75198332,80.25077264
20100316,0.0,20.26,38.28,18.81,19.47,1.69,5.68,25.75198332,80.25077264
20100317,0.0,19.48,37.86,18.47,19.39,1.28,5.44,25.75198332,80.25077264
20100318,0.0,21.27,37.78,17.7,20.08,2.8,5.64,25.75198332,80.25077264
20100319,0.0,21.93,37.82,20.71,17.11,3.87,4.47,25.75198332,80.25077264
20100320,0.0,20.51,39.75,20.31,19.44,2.31,3.45,25.75198332,80.25077264
