Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,48.47,28.66,10.46,18.2,2.31,6.12,19.75198332,76.75077264
20100102,0.0,45.47,29.19,11.37,17.83,2.68,5.89,19.75198332,76.75077264
20100103,0.0,44.36,30.4,12.8,17.59,1.95,5.62,19.75198332,76.75077264
20100104,0.0,51.99,29.73,14.51,15.23,3.51,7.23,19.75198332,76.75077264
20100105,0.0,53.01,29.64,13.59,16.04,2.16,6.41,19.75198332,76.75077264
20100106,0.0,42.81,29.15,11.35,17.8,2.12,5.59,19.75198332,76.75077264
20100107,0.0,37.14,28.53,11.07,17.46,2.32,4.48,19.75198332,76.75077264
20100108,0.0,37.6,29.12,11.08,18.04,2.96,6.17,19.75198332,76.75077264
20100109,0.0,38.23,30.16,12.87,17.29,2.93,5.0,19.75198332,76.75077264
20100110,0.0,50.54,31.29,15.1,16.19,3.96,5.93,19.75198332,76.75077264
20100111,1.86,60.48,31.17,17.82,13.35,3.18,3.89,19.75198332,76.75077264
20100112,14.44,79.91,28.92,19.94,8.98,2.15,4.26,19.75198332,76.75077264
20100113,0.49,59.86,28.9,15.58,13.32,3.56,6.5,19.75198332,76.75077264
20100114,0.01,49.38,28.42,11.68,16.74,2.64,5.7,19.75198332,76.75077264
20100115,0.0,51.44,29.04,10.99,18.05,2.35,6.19,19.75198332,76.75077264
20100116,0.0,48.82,28.76,11.56,17.2,2.33,5.38,19.75198332,76.75077264
20100117,0.0,50.88,28.17,12.71,15.46,2.56,5.29,19.75198332,76.75077264
20100118,0.0,46.57,28.92,11.98,16.93,2.44,5.49,19.75198332,76.75077264
20100119,0.0,39.36,29.81,12.39,17.42,2.2,5.69,19.75198332,76.75077264
20100120,0.0,32.75,29.25,11.18,18.07,2.58,4.56,19.75198332,76.75077264
20100121,0.0,29.07,29.26,10.79,18.47,1.45,3.98,19.75198332,76.75077264
20100122,0.0,26.05,29.52,11.65,17.86,1.69,4.76,19.75198332,76.75077264
20100123,0.0,25.8,29.6,10.23,19.36,2.24,4.01,19.75198332,76.75077264
20100124,0.0,25.77,30.04,10.55,19.49,3.21,6.47,19.75198332,76.75077264
20100125,0.0,31.41,30.33,11.36,18.97,2.6,6.99,19.75198332,76.75077264
20100126,0.0,30.13,29.69,12.37,17.32,1.55,4.77,19.75198332,76.75077264
20100127,0.0,28.61,29.5,12.85,16.65,1.69,4.51,19.75198332,76.75077264
20100128,0.0,29.26,29.95,12.7,17.25,2.73,6.47,19.75198332,76.75077264
20100129,0.0,30.77,30.34,13.5,16.84,3.19,6.47,19.75198332,76.75077264
20100130,0.0,32.71,30.59,13.86,16.73,3.08,4.03,19.75198332,76.75077264
