Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,18.34,21.05,7.6,13.45,2.81,3.04,32.76069887,74.76485406
20100102,0.0,23.48,19.85,8.83,11.03,2.82,2.56,32.76069887,74.76485406
20100103,1.95,41.76,14.53,6.64,7.89,3.16,3.53,32.76069887,74.76485406
20100104,0.49,45.9,18.69,4.54,14.16,3.16,3.25,32.76069887,74.76485406
20100105,0.0,26.97,21.14,6.52,14.62,3.03,2.9,32.76069887,74.76485406
20100106,0.0,19.64,22.03,7.03,15.0,2.93,3.05,32.76069887,74.76485406
20100107,0.0,19.72,19.76,7.89,11.88,2.65,2.32,32.76069887,74.76485406
20100108,0.0,21.46,19.24,6.72,12.52,2.25,2.31,32.76069887,74.76485406
20100109,0.0,24.29,19.99,7.79,12.2,1.55,1.41,32.76069887,74.76485406
20100110,0.0,19.53,21.27,8.44,12.83,1.4,1.61,32.76069887,74.76485406
20100111,0.0,15.1,21.1,8.51,12.59,2.18,2.56,32.76069887,74.76485406
20100112,0.0,14.18,19.7,8.35,11.35,1.81,2.96,32.76069887,74.76485406
20100113,0.05,21.33,17.47,6.05,11.41,3.87,3.82,32.76069887,74.76485406
20100114,0.0,22.06,19.11,4.4,14.71,3.89,4.28,32.76069887,74.76485406
20100115,0.0,14.3,21.79,7.1,14.69,3.41,3.25,32.76069887,74.76485406
20100116,0.0,14.61,22.63,8.57,14.06,3.18,3.49,32.76069887,74.76485406
20100117,0.0,15.95,21.66,9.07,12.59,2.6,2.98,32.76069887,74.76485406
20100118,0.0,15.96,20.83,9.06,11.77,2.18,2.11,32.76069887,74.76485406
20100119,0.0,15.74,21.2,8.56,12.64,3.23,3.04,32.76069887,74.76485406
20100120,0.0,17.19,21.9,8.96,12.94,2.47,2.6,32.76069887,74.76485406
20100121,0.0,18.94,22.9,8.94,13.95,3.17,2.88,32.76069887,74.76485406
20100122,0.33,23.65,19.48,9.23,10.25,2.43,3.57,32.76069887,74.76485406
20100123,0.0,26.47,22.35,7.88,14.47,2.2,3.21,32.76069887,74.76485406
20100124,0.0,25.54,19.88,10.66,9.23,1.22,1.75,32.76069887,74.76485406
20100125,0.0,24.67,22.06,9.58,12.49,3.1,3.1,32.76069887,74.76485406
20100126,0.0,24.41,22.66,9.2,13.46,3.07,2.96,32.76069887,74.76485406
20100127,0.0,22.84,22.1,11.81,10.29,2.73,2.49,32.76069887,74.76485406
20100128,0.02,24.5,21.97,9.16,12.81,2.37,3.01,32.76069887,74.76485406
20100129,9.98,54.6,17.59,8.35,9.24,5.23,5.97,32.76069887,74.76485406
20100130,0.03,42.76,20.98,6.87,14.1,2.1,3.15,32.76069887,74.76485406
20100131,0.0,35.45,18.5,7.56,10.94,2.08,1.77,32.76069887,74.76485406
20100201,0.0,33.88,18.98,7.83,11.15,1.88,2.92,32.76069887,74.76485406
20100202,0.0,33.65,19.6,6.69,12.91,2.51,2.94,32.76069887,74.76485406
20100203,0.0,31.95,19.7,6.7,13.0,2.74,2.97,32.76069887,74.76485406
20100204,0.0,29.88,21.55,7.8,13.75,2.23,2.21,32.76069887,74.76485406
