Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,32.24,23.61,8.13,15.48,2.69,3.61,30.25196454,74.25079140000001
20100102,0.0,32.7,23.21,7.65,15.56,2.45,5.49,30.25196454,74.25079140000001
20100103,2.74,42.71,19.77,7.65,12.12,2.24,6.06,30.25196454,74.25079140000001
20100104,0.0,59.42,19.84,5.24,14.61,3.05,3.98,30.25196454,74.25079140000001
20100105,0.0,44.26,21.71,5.5,16.2,3.19,4.82,30.25196454,74.25079140000001
20100106,0.0,34.72,22.75,8.85,13.91,1.79,2.56,30.25196454,74.25079140000001
20100107,0.0,35.96,22.19,5.33,16.85,2.92,4.59,30.25196454,74.25079140000001
20100108,0.0,32.33,19.4,5.08,14.32,2.19,4.04,30.25196454,74.25079140000001
20100109,0.0,29.79,20.31,5.72,14.59,1.24,2.06,30.25196454,74.25079140000001
20100110,0.0,23.9,22.05,6.09,15.97,1.42,2.46,30.25196454,74.25079140000001
20100111,0.0,18.97,23.77,5.48,18.29,1.07,2.28,30.25196454,74.25079140000001
20100112,0.01,18.88,22.25,4.06,18.19,3.0,5.36,30.25196454,74.25079140000001
20100113,0.36,49.78,18.98,7.77,11.21,2.62,3.3,30.25196454,74.25079140000001
20100114,0.0,44.23,21.34,5.24,16.1,3.07,3.72,30.25196454,74.25079140000001
20100115,0.0,23.03,23.22,6.33,16.89,2.33,2.67,30.25196454,74.25079140000001
20100116,0.0,19.76,23.72,7.1,16.62,2.09,2.48,30.25196454,74.25079140000001
20100117,0.0,18.14,24.0,9.45,14.54,1.91,2.85,30.25196454,74.25079140000001
20100118,0.0,19.24,24.41,6.89,17.52,1.96,3.23,30.25196454,74.25079140000001
20100119,0.0,18.8,24.26,6.85,17.42,2.32,4.11,30.25196454,74.25079140000001
20100120,0.0,19.78,24.14,6.82,17.32,2.37,4.28,30.25196454,74.25079140000001
20100121,0.0,18.48,24.1,9.24,14.86,1.87,2.11,30.25196454,74.25079140000001
20100122,0.0,18.99,25.29,11.59,13.7,2.57,4.31,30.25196454,74.25079140000001
20100123,0.0,21.02,24.94,7.76,17.18,2.39,4.96,30.25196454,74.25079140000001
20100124,0.0,21.9,24.3,7.58,16.72,2.56,5.08,30.25196454,74.25079140000001
20100125,0.0,23.16,24.58,7.56,17.02,2.59,4.7,30.25196454,74.25079140000001
20100126,0.0,22.78,25.08,10.51,14.57,1.49,1.66,30.25196454,74.25079140000001
20100127,0.0,26.8,25.44,9.51,15.93,2.92,5.21,30.25196454,74.25079140000001
20100128,0.0,28.48,25.22,9.85,15.37,2.15,2.9,30.25196454,74.25079140000001
20100129,0.03,31.55,25.28,10.95,14.33,2.31,6.0,30.25196454,74.25079140000001
