,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,33.68,15.13,1.28
20100102,0.0,31.88,14.5,1.38
20100103,5.18,42.56,13.37,1.52
20100104,0.0,53.85,11.58,2.17
20100105,0.0,47.24,12.63,1.96
20100106,0.0,37.34,15.08,0.71
20100107,0.0,37.77,13.57,1.43
20100108,0.0,37.78,11.73,1.09
20100109,0.0,33.14,11.28,1.09
20100110,0.0,31.87,12.55,1.02
20100111,0.0,24.91,13.86,1.16
20100112,0.01,21.41,13.35,1.36
20100113,1.09,50.42,11.45,1.56
20100114,0.0,48.13,11.3,1.42
20100115,0.0,27.12,13.86,1.3
20100116,0.0,22.73,14.64,1.33
20100117,0.0,20.43,15.83,0.66
20100118,0.0,23.21,14.7,1.21
20100119,0.0,20.94,14.71,1.09
20100120,0.0,21.31,14.09,1.0
20100121,0.0,19.64,15.6,0.87
20100122,0.0,20.35,16.49,0.99
20100123,0.0,23.82,15.05,1.3
20100124,0.0,26.9,15.2,1.63
20100125,0.0,28.03,15.5,1.15
20100126,0.0,25.23,16.58,1.07
20100127,0.0,30.47,16.42,1.22
20100128,0.0,30.17,17.17,1.8
20100129,0.0,31.55,17.13,1.63
20100130,0.0,32.57,15.77,2.0
20100131,0.0,27.4,14.9,1.39
20100201,0.0,26.71,15.8,1.1
20100202,0.0,26.62,15.62,1.24
20100203,0.0,27.38,15.46,1.47
20100204,0.0,26.91,16.33,1.4
20100205,0.0,28.72,18.18,1.08
20100206,0.0,27.83,18.63,1.05
20100207,0.01,36.21,17.72,1.91
20100208,3.64,49.95,17.18,2.15
20100209,0.36,38.37,15.36,2.83
20100210,0.0,20.42,12.36,1.21
20100211,0.0,23.01,12.54,1.38
20100212,0.41,23.38,14.61,1.31
20100213,0.01,24.95,15.39,1.1
20100214,0.0,27.19,15.98,1.04
20100215,0.0,23.86,17.7,1.32
20100216,0.0,29.35,16.74,1.75
20100217,0.0,22.15,13.31,2.2
20100218,0.0,22.64,14.92,2.02
20100219,0.0,17.21,17.65,1.34
20100220,0.0,18.88,19.67,1.48
20100221,0.0,19.44,21.67,1.36
20100222,1.72,26.02,21.22,2.56
20100223,0.52,46.39,19.77,2.48
20100224,0.0,38.18,20.59,1.24
20100225,0.0,32.92,21.42,1.16
20100226,0.0,31.95,22.32,1.19
20100227,0.0,28.19,23.95,1.24
20100228,0.0,30.29,24.12,1.39
20100301,0.0,29.09,25.53,1.64
20100302,0.0,27.87,24.51,1.85
20100303,0.0,23.8,23.71,1.38
20100304,0.04,27.77,23.19,1.67
20100305,0.0,35.7,22.29,1.69
20100306,0.64,30.37,22.46,1.35
20100307,0.65,39.7,21.01,2.67
20100308,0.0,33.2,20.72,2.17
20100309,0.0,25.52,22.45,1.46
20100310,0.0,20.8,23.53,1.33
20100311,0.0,17.36,24.47,0.94
20100312,0.0,17.22,25.29,1.12
20100313,0.0,18.27,26.0,1.67
20100314,0.0,18.15,26.68,1.47
