Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,25.83,24.89,7.71,17.17,3.03,5.28,26.75198332,74.75077264
20100102,0.0,25.78,25.13,7.16,17.97,3.39,6.84,26.75198332,74.75077264
20100103,1.84,43.62,24.4,10.57,13.83,4.39,7.24,26.75198332,74.75077264
20100104,0.0,51.56,22.2,8.52,13.68,2.77,4.52,26.75198332,74.75077264
20100105,0.0,39.83,23.45,7.58,15.87,2.98,3.2,26.75198332,74.75077264
20100106,0.0,32.09,24.26,8.56,15.7,2.52,3.85,26.75198332,74.75077264
20100107,0.0,33.4,24.19,6.47,17.72,2.8,3.01,26.75198332,74.75077264
20100108,0.0,36.76,22.84,5.92,16.92,2.63,5.51,26.75198332,74.75077264
20100109,0.0,31.42,22.93,5.67,17.27,3.01,6.51,26.75198332,74.75077264
20100110,0.0,28.98,23.81,5.37,18.44,3.7,7.9,26.75198332,74.75077264
20100111,0.0,28.48,24.91,6.9,18.01,3.55,6.68,26.75198332,74.75077264
20100112,0.62,42.43,25.36,9.65,15.71,5.03,7.56,26.75198332,74.75077264
20100113,1.66,55.96,20.56,8.5,12.05,4.54,6.2,26.75198332,74.75077264
20100114,0.0,45.08,21.84,6.47,15.37,1.88,5.38,26.75198332,74.75077264
20100115,0.0,28.77,22.89,6.97,15.92,1.66,3.96,26.75198332,74.75077264
20100116,0.0,22.4,24.58,6.95,17.63,1.78,3.57,26.75198332,74.75077264
20100117,0.0,19.82,26.43,7.96,18.48,2.03,4.76,26.75198332,74.75077264
20100118,0.0,22.04,26.6,7.06,19.55,2.61,5.61,26.75198332,74.75077264
20100119,0.0,19.92,26.87,7.75,19.12,2.32,4.67,26.75198332,74.75077264
20100120,0.0,19.25,27.79,7.96,19.83,2.84,5.06,26.75198332,74.75077264
20100121,0.0,21.28,27.14,7.27,19.87,2.52,4.82,26.75198332,74.75077264
20100122,0.0,16.34,28.56,11.16,17.4,2.37,3.22,26.75198332,74.75077264
20100123,0.0,19.85,28.21,7.68,20.52,4.14,6.45,26.75198332,74.75077264
20100124,0.0,20.59,26.81,9.57,17.24,2.59,3.25,26.75198332,74.75077264
20100125,0.0,27.41,26.65,8.76,17.89,3.02,6.15,26.75198332,74.75077264
20100126,0.0,30.83,27.01,9.11,17.9,3.32,5.53,26.75198332,74.75077264
20100127,0.0,28.23,27.75,9.49,18.26,3.4,4.09,26.75198332,74.75077264
20100128,0.0,23.26,26.7,12.91,13.79,4.51,5.02,26.75198332,74.75077264
20100129,0.0,29.13,26.74,12.29,14.45,2.89,5.74,26.75198332,74.75077264
20100130,0.0,31.33,27.2,10.65,16.55,3.32,7.18,26.75198332,74.75077264
