,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,27.54,15.62,1.03
20100102,0.0,29.73,14.89,1.39
20100103,1.72,42.92,15.98,1.37
20100104,0.0,49.23,14.06,1.85
20100105,0.0,41.77,13.61,1.84
20100106,0.0,34.38,15.3,0.86
20100107,0.0,41.15,13.91,1.22
20100108,0.0,41.6,13.73,1.0
20100109,0.0,37.2,14.04,0.95
20100110,0.0,34.3,13.65,1.32
20100111,0.0,30.06,15.02,1.36
20100112,0.91,44.51,16.33,2.05
20100113,2.34,68.42,13.94,2.45
20100114,0.0,55.66,12.46,1.38
20100115,0.0,30.64,13.81,1.14
20100116,0.0,22.34,16.15,0.71
20100117,0.0,22.56,16.16,0.77
20100118,0.0,26.0,14.9,1.13
20100119,0.0,22.73,16.55,0.92
20100120,0.0,23.94,16.06,1.19
20100121,0.0,24.3,16.54,1.01
20100122,0.0,22.63,17.42,1.19
20100123,0.0,28.2,16.2,1.58
20100124,0.0,26.11,17.25,1.68
20100125,0.0,34.08,16.39,1.87
20100126,0.0,32.53,17.65,1.11
20100127,0.0,34.2,17.68,1.46
20100128,0.0,30.25,18.33,1.39
20100129,0.0,30.46,18.98,1.27
20100130,0.0,30.85,18.83,1.73
20100131,0.0,26.1,17.7,1.26
20100201,0.0,33.8,15.81,1.61
20100202,0.0,30.0,17.41,1.31
20100203,0.0,25.33,17.26,1.24
20100204,0.0,20.27,18.51,1.08
20100205,0.0,21.37,19.08,1.13
20100206,0.0,22.21,20.62,1.46
20100207,0.0,30.07,20.7,1.5
20100208,3.4,36.65,20.89,2.19
20100209,0.35,39.07,18.88,3.03
20100210,0.0,17.48,14.11,1.7
20100211,0.1,22.25,16.19,1.64
20100212,1.48,60.7,17.82,1.8
20100213,0.02,55.88,18.37,0.7
20100214,0.0,41.55,18.31,1.45
20100215,0.0,41.49,18.76,1.52
20100216,0.0,39.27,18.7,1.48
20100217,0.0,16.63,16.2,2.41
20100218,0.0,16.53,15.91,1.85
20100219,0.0,15.89,18.46,1.42
20100220,0.0,17.59,19.81,1.34
20100221,0.0,17.58,22.54,1.22
20100222,2.6,23.36,23.06,1.77
20100223,0.35,38.84,20.73,1.76
20100224,0.0,34.51,21.0,1.02
20100225,0.0,28.66,21.51,1.23
20100226,0.0,25.65,22.7,1.33
20100227,0.0,21.62,24.01,1.79
20100228,0.0,20.64,24.52,2.1
20100301,0.0,19.95,25.14,2.46
20100302,0.0,25.88,25.52,1.68
20100303,0.0,24.05,25.55,2.17
20100304,0.0,30.13,24.78,3.0
20100305,0.0,28.89,24.8,1.58
20100306,0.05,32.92,22.49,1.74
20100307,0.0,31.59,22.9,1.52
20100308,0.0,24.55,22.25,2.45
20100309,0.0,20.42,22.67,1.43
20100310,0.0,18.06,23.27,1.21
20100311,0.0,15.49,24.14,1.52
20100312,0.0,16.19,24.32,1.41
20100313,0.0,16.13,26.23,2.06
20100314,0.0,14.4,26.76,2.18
20100315,0.0,14.21,27.49,1.52
20100316,0.0,16.73,27.17,1.41
20100317,0.0,19.62,27.01,1.67
20100318,0.0,19.04,27.04,1.77
20100319,0.0,17.79,28.08,1.28
20100320,0.0,15.55,29.99,1.36
20100321,0.0,12.3,30.78,1.97
20100322,0.0,11.63,30.26,3.0
20100323,0.0,12.6,29.62,3.21
20100324,0.0,10.69,29.78,2.63
