Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.09,73.45,18.73,9.33,9.4,0.84,1.22,27.75198332,95.75077264
20100102,0.0,71.39,18.79,8.96,9.83,1.24,1.74,27.75198332,95.75077264
20100103,0.0,58.23,21.03,8.96,12.07,0.77,1.29,27.75198332,95.75077264
20100104,0.0,56.85,21.19,9.76,11.43,2.17,3.39,27.75198332,95.75077264
20100105,0.0,61.81,19.77,9.55,10.21,1.87,3.4,27.75198332,95.75077264
20100106,0.0,66.4,21.15,9.74,11.41,1.38,1.88,27.75198332,95.75077264
20100107,0.0,65.08,21.16,9.83,11.33,1.45,1.66,27.75198332,95.75077264
20100108,0.0,60.68,21.84,10.8,11.04,1.98,2.81,27.75198332,95.75077264
20100109,0.0,62.66,21.2,10.71,10.49,2.04,3.18,27.75198332,95.75077264
20100110,0.0,64.55,21.06,11.06,10.0,1.97,3.04,27.75198332,95.75077264
20100111,0.0,68.53,19.74,10.34,9.4,1.72,2.56,27.75198332,95.75077264
20100112,0.0,72.23,19.45,8.94,10.51,1.74,2.91,27.75198332,95.75077264
20100113,0.0,72.28,19.38,8.37,11.0,1.77,3.15,27.75198332,95.75077264
20100114,0.0,68.49,19.79,9.0,10.79,1.96,3.21,27.75198332,95.75077264
20100115,0.0,69.19,21.26,10.57,10.7,1.66,2.37,27.75198332,95.75077264
20100116,0.0,65.36,22.51,10.63,11.88,1.8,2.58,27.75198332,95.75077264
20100117,0.0,57.57,23.0,10.5,12.5,0.72,1.31,27.75198332,95.75077264
20100118,0.0,57.93,23.19,10.1,13.09,0.92,1.67,27.75198332,95.75077264
20100119,0.0,59.87,23.04,12.57,10.47,0.71,1.14,27.75198332,95.75077264
20100120,0.0,57.85,22.9,10.65,12.24,0.86,1.3,27.75198332,95.75077264
20100121,0.0,52.87,22.47,9.19,13.28,1.11,1.3,27.75198332,95.75077264
20100122,0.0,50.45,22.83,8.93,13.91,1.45,1.9,27.75198332,95.75077264
20100123,0.0,51.0,23.08,10.53,12.55,1.31,1.65,27.75198332,95.75077264
