Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,72.73,28.03,18.07,9.96,2.87,2.21,11.75198332,76.75077264
20100102,0.0,64.85,29.13,17.14,12.0,2.42,2.24,11.75198332,76.75077264
20100103,0.0,68.46,26.31,16.09,10.22,1.77,1.68,11.75198332,76.75077264
20100104,0.0,56.74,29.55,14.77,14.78,2.64,2.94,11.75198332,76.75077264
20100105,0.0,56.62,30.04,14.6,15.45,1.67,3.39,11.75198332,76.75077264
20100106,0.0,63.16,28.84,14.64,14.2,2.37,3.4,11.75198332,76.75077264
20100107,0.0,66.85,29.15,16.26,12.88,2.33,3.41,11.75198332,76.75077264
20100108,0.0,64.51,29.97,15.62,14.35,1.59,1.75,11.75198332,76.75077264
20100109,0.03,71.79,29.74,19.16,10.58,2.13,1.68,11.75198332,76.75077264
20100110,0.09,70.45,29.63,19.52,10.1,2.8,2.23,11.75198332,76.75077264
20100111,0.02,68.85,30.3,18.69,11.61,2.5,1.64,11.75198332,76.75077264
20100112,0.31,70.33,30.74,18.88,11.86,0.81,1.82,11.75198332,76.75077264
20100113,0.19,72.39,30.22,20.13,10.09,2.29,3.58,11.75198332,76.75077264
20100114,0.03,66.68,30.55,19.92,10.63,1.67,1.8,11.75198332,76.75077264
20100115,0.0,64.15,30.91,17.84,13.07,3.26,2.68,11.75198332,76.75077264
20100116,0.0,62.4,29.53,16.06,13.47,3.35,2.37,11.75198332,76.75077264
20100117,0.0,56.96,30.67,16.85,13.82,2.09,1.17,11.75198332,76.75077264
20100118,0.0,61.86,29.97,16.2,13.77,2.18,2.13,11.75198332,76.75077264
20100119,0.0,62.47,30.23,17.55,12.68,1.93,2.79,11.75198332,76.75077264
20100120,0.03,62.04,30.0,17.65,12.35,3.02,3.6,11.75198332,76.75077264
20100121,0.03,56.71,29.96,16.35,13.61,2.0,2.66,11.75198332,76.75077264
20100122,0.0,51.2,30.28,13.26,17.02,2.22,3.2,11.75198332,76.75077264
20100123,0.0,48.55,30.0,13.23,16.77,2.54,2.62,11.75198332,76.75077264
20100124,0.0,54.87,29.94,13.53,16.41,1.81,2.36,11.75198332,76.75077264
20100125,0.0,58.39,29.94,14.96,14.98,2.22,2.73,11.75198332,76.75077264
20100126,0.0,59.39,30.19,16.37,13.83,2.27,2.95,11.75198332,76.75077264
20100127,0.0,57.51,30.96,16.69,14.26,2.12,3.46,11.75198332,76.75077264
20100128,0.0,60.55,30.44,17.21,13.23,2.0,2.33,11.75198332,76.75077264
20100129,0.0,54.94,31.62,17.26,14.37,2.55,3.58,11.75198332,76.75077264
20100130,0.0,52.52,32.24,15.99,16.25,2.01,2.86,11.75198332,76.75077264
20100131,0.0,55.64,30.92,15.77,15.15,2.67,3.37,11.75198332,76.75077264
20100201,0.0,56.51,30.06,16.95,13.11,2.35,3.32,11.75198332,76.75077264
20100202,0.0,49.64,31.54,15.38,16.16,2.22,4.12,11.75198332,76.75077264
20100203,0.0,44.82,32.33,14.3,18.03,2.33,3.98,11.75198332,76.75077264
20100204,0.0,47.6,30.18,14.4,15.78,2.96,3.32,11.75198332,76.75077264
20100205,0.0,45.55,31.84,14.51,17.33,1.91,4.29,11.75198332,76.75077264
20100206,0.0,44.03,31.51,14.64,16.87,3.02,2.87,11.75198332,76.75077264
20100207,0.0,49.41,31.37,14.27,17.09,2.7,2.86,11.75198332,76.75077264
20100208,0.0,48.33,32.73,15.36,17.37,3.0,3.85,11.75198332,76.75077264
20100209,0.0,46.05,33.64,15.18,18.46,1.47,3.18,11.75198332,76.75077264
20100210,0.0,51.42,33.0,16.94,16.07,2.02,1.48,11.75198332,76.75077264
20100211,0.0,46.74,33.06,18.14,14.92,2.57,2.94,11.75198332,76.75077264
20100212,0.0,48.94,33.27,18.9,14.37,2.15,3.18,11.75198332,76.75077264
20100213,0.0,48.54,34.56,18.0,16.56,1.96,2.03,11.75198332,76.75077264
20100214,0.0,45.04,33.12,19.32,13.8,1.66,4.13,11.75198332,76.75077264
20100215,0.0,44.69,34.95,17.36,17.59,3.16,3.92,11.75198332,76.75077264
20100216,0.0,40.4,35.03,17.33,17.7,2.86,3.47,11.75198332,76.75077264
20100217,0.0,43.13,35.08,16.75,18.33,3.17,3.72,11.75198332,76.75077264
20100218,0.0,44.24,34.49,19.33,15.16,1.66,1.93,11.75198332,76.75077264
20100219,0.0,42.51,34.31,20.48,13.83,3.92,5.4,11.75198332,76.75077264
20100220,0.0,37.36,35.35,16.73,18.62,1.92,3.77,11.75198332,76.75077264
20100221,0.0,41.87,35.22,17.93,17.3,2.06,2.03,11.75198332,76.75077264
20100222,0.0,41.44,35.66,18.45,17.21,2.38,4.38,11.75198332,76.75077264
20100223,0.09,47.35,35.08,18.16,16.92,1.84,4.2,11.75198332,76.75077264
20100224,0.0,50.41,34.96,20.71,14.25,1.52,2.43,11.75198332,76.75077264
20100225,0.0,49.16,33.93,21.53,12.4,1.25,1.66,11.75198332,76.75077264
20100226,0.0,42.33,34.77,21.31,13.46,1.98,3.24,11.75198332,76.75077264
20100227,0.0,37.67,35.9,20.15,15.75,1.4,2.33,11.75198332,76.75077264
20100228,0.0,37.24,35.55,19.44,16.11,2.62,2.46,11.75198332,76.75077264
20100301,0.0,30.21,35.14,18.29,16.85,3.16,3.39,11.75198332,76.75077264
20100302,0.0,34.06,35.54,17.2,18.34,2.31,2.43,11.75198332,76.75077264
20100303,0.0,26.74,36.54,17.84,18.7,2.45,3.42,11.75198332,76.75077264
20100304,0.0,37.87,36.44,19.01,17.43,1.09,2.8,11.75198332,76.75077264
20100305,0.0,46.2,36.87,20.21,16.66,2.5,3.79,11.75198332,76.75077264
20100306,0.0,47.75,36.12,20.82,15.3,3.69,4.84,11.75198332,76.75077264
20100307,0.0,42.38,37.53,20.28,17.25,2.6,2.79,11.75198332,76.75077264
20100308,0.0,37.34,36.88,22.28,14.6,2.95,3.35,11.75198332,76.75077264
20100309,0.0,31.54,37.08,19.48,17.6,3.47,3.64,11.75198332,76.75077264
20100310,0.0,39.75,35.53,19.08,16.44,3.74,3.44,11.75198332,76.75077264
20100311,0.0,43.61,35.96,18.53,17.43,4.3,4.18,11.75198332,76.75077264
20100312,0.0,43.15,35.14,19.12,16.03,3.97,3.48,11.75198332,76.75077264
20100313,0.0,35.98,36.27,19.37,16.9,3.94,4.4,11.75198332,76.75077264
20100314,0.0,36.95,34.13,19.87,14.26,2.41,3.79,11.75198332,76.75077264
20100315,0.0,35.79,36.69,21.53,15.16,2.04,3.14,11.75198332,76.75077264
20100316,0.51,44.26,32.81,23.25,9.56,2.29,2.0,11.75198332,76.75077264
20100317,0.09,39.75,34.04,21.54,12.5,3.7,4.53,11.75198332,76.75077264
20100318,0.0,37.43,35.42,18.05,17.37,3.61,4.09,11.75198332,76.75077264
20100319,0.0,34.69,35.86,18.52,17.34,3.01,2.82,11.75198332,76.75077264
20100320,0.0,31.22,36.56,20.35,16.21,4.36,5.23,11.75198332,76.75077264
20100321,0.0,27.91,36.84,20.98,15.86,3.3,3.76,11.75198332,76.75077264
