,PRECTOT,RH2M,T2M,WS2M
20100101,0.05,58.53,-3.13,0.86
20100102,0.0,37.95,-2.47,1.4
20100103,0.0,43.08,-0.61,1.22
20100104,0.0,64.55,-1.13,1.32
20100105,0.0,55.7,-1.71,0.83
20100106,0.0,51.29,-1.28,0.81
20100107,0.0,40.57,-1.34,1.15
20100108,0.0,49.89,-0.91,1.15
20100109,0.0,60.01,-1.86,1.01
20100110,0.0,61.21,-1.02,1.02
20100111,0.0,63.31,-1.0,0.94
20100112,0.0,63.42,-1.49,1.0
20100113,0.0,58.47,-1.16,1.02
20100114,0.0,71.74,-1.81,1.42
20100115,0.0,56.53,-1.5,1.1
20100116,0.0,50.06,-0.29,0.9
20100117,0.0,47.75,0.02,1.33
20100118,0.0,60.17,-1.62,1.31
20100119,0.0,69.57,-2.28,1.4
20100120,0.0,57.57,-2.39,1.01
20100121,0.0,50.71,-2.13,1.4
20100122,0.0,63.84,-3.24,1.47
20100123,0.0,67.3,-2.75,1.49
20100124,0.0,63.25,-1.84,1.14
20100125,0.0,70.31,-2.71,1.42
20100126,0.08,73.35,-4.39,1.11
20100127,0.0,64.0,-3.39,1.42
20100128,0.0,68.43,-2.09,1.11
20100129,0.0,69.65,-1.43,1.37
20100130,0.0,77.36,-3.22,1.46
20100131,0.0,70.37,-2.9,1.56
20100201,0.0,78.88,-3.81,1.75
20100202,0.0,76.97,-3.64,1.9
20100203,0.0,76.1,-4.48,1.6
20100204,0.0,74.27,-4.59,1.42
20100205,0.0,78.47,-5.02,1.19
20100206,0.0,52.7,-2.02,1.16
20100207,0.0,56.18,-0.86,1.14
20100208,0.0,64.88,-0.51,1.24
20100209,0.0,77.51,-1.14,1.79
20100210,0.0,75.24,-1.49,1.86
20100211,0.0,74.93,-0.84,1.36
20100212,0.01,75.29,-0.55,1.74
20100213,0.0,72.53,-0.73,1.79
20100214,0.02,74.87,-1.15,2.16
20100215,0.0,70.98,-1.36,1.89
20100216,0.0,70.19,-1.25,1.91
20100217,0.0,77.5,-1.18,2.23
20100218,0.03,67.07,-1.53,1.09
20100219,0.0,72.36,-1.56,1.48
20100220,0.0,72.12,-0.93,1.56
20100221,0.0,55.59,0.58,1.16
20100222,0.0,66.2,1.0,1.45
20100223,1.5,81.41,0.23,2.12
20100224,0.17,80.17,-0.5,1.82
20100225,0.89,81.27,-0.56,1.7
20100226,0.02,70.1,1.16,1.54
20100227,1.23,80.48,0.3,1.56
20100228,0.03,69.61,1.33,1.06
20100301,2.19,80.9,1.22,1.87
20100302,8.05,80.03,1.34,2.02
20100303,0.46,78.23,1.75,1.66
20100304,0.71,80.7,0.77,2.15
20100305,0.78,77.53,1.23,2.08
20100306,0.18,70.22,2.57,1.7
20100307,0.71,73.76,1.74,2.1
20100308,0.05,69.47,1.78,1.32
20100309,0.07,74.99,1.47,1.81
20100310,0.95,70.82,1.83,1.54
20100311,0.01,69.78,2.67,1.45
20100312,0.02,74.39,2.49,1.54
20100313,1.02,75.5,1.39,1.97
20100314,2.81,79.2,0.29,1.7
20100315,1.39,80.72,-0.78,1.02
20100316,0.0,62.1,0.93,1.13
20100317,0.0,57.31,2.48,1.5
20100318,0.0,56.82,2.91,1.47
20100319,0.0,53.32,4.28,1.16
20100320,0.0,41.1,6.56,1.41
20100321,0.0,62.44,6.14,2.05
20100322,1.12,79.64,4.59,1.92
20100323,4.39,80.7,5.09,2.33
20100324,2.51,80.64,5.88,1.96
20100325,4.67,78.08,6.18,1.73
20100326,6.86,85.59,5.53,2.04
