Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,49.48,27.83,9.89,17.94,2.22,4.41,20.25198332,77.75077264
20100102,0.0,44.99,28.24,9.25,18.99,2.08,4.59,20.25198332,77.75077264
20100103,0.0,42.53,29.65,10.93,18.71,1.98,4.15,20.25198332,77.75077264
20100104,0.0,51.73,29.78,13.92,15.86,2.44,4.57,20.25198332,77.75077264
20100105,0.0,52.24,29.25,12.86,16.39,1.4,4.92,20.25198332,77.75077264
20100106,0.0,39.96,28.66,10.14,18.52,2.61,5.89,20.25198332,77.75077264
20100107,0.0,37.21,28.03,9.32,18.7,2.41,3.89,20.25198332,77.75077264
20100108,0.0,35.93,29.01,9.9,19.11,2.89,5.39,20.25198332,77.75077264
20100109,0.0,36.83,29.94,11.76,18.18,3.15,5.37,20.25198332,77.75077264
20100110,0.0,44.79,31.21,13.92,17.29,3.11,4.99,20.25198332,77.75077264
20100111,0.7,51.53,32.0,15.74,16.25,2.57,3.32,20.25198332,77.75077264
20100112,14.27,81.27,25.25,17.45,7.8,2.8,4.19,20.25198332,77.75077264
20100113,3.16,64.45,28.56,15.66,12.9,3.74,6.5,20.25198332,77.75077264
20100114,0.01,50.93,28.29,11.69,16.6,2.26,5.4,20.25198332,77.75077264
20100115,0.0,49.34,28.39,9.85,18.54,2.5,5.6,20.25198332,77.75077264
20100116,0.0,46.93,27.99,9.86,18.13,2.63,4.53,20.25198332,77.75077264
20100117,0.0,47.51,27.47,11.1,16.38,2.24,3.97,20.25198332,77.75077264
20100118,0.0,42.49,28.37,10.36,18.01,2.5,4.44,20.25198332,77.75077264
20100119,0.0,36.52,29.27,10.01,19.26,1.76,3.35,20.25198332,77.75077264
20100120,0.0,33.87,28.65,9.0,19.65,3.59,3.99,20.25198332,77.75077264
20100121,0.0,30.51,28.83,8.56,20.28,2.28,3.83,20.25198332,77.75077264
20100122,0.0,29.13,28.93,9.94,18.99,1.74,1.75,20.25198332,77.75077264
20100123,0.0,28.43,29.29,8.98,20.31,2.3,3.46,20.25198332,77.75077264
20100124,0.0,29.19,29.69,9.46,20.23,2.77,5.63,20.25198332,77.75077264
20100125,0.0,31.63,30.08,10.68,19.4,2.0,4.75,20.25198332,77.75077264
20100126,0.0,30.83,29.71,11.13,18.58,2.64,4.1,20.25198332,77.75077264
20100127,0.0,29.72,29.38,12.01,17.37,1.76,2.21,20.25198332,77.75077264
20100128,0.0,29.49,29.67,11.94,17.73,2.12,3.8,20.25198332,77.75077264
20100129,0.0,29.26,30.19,13.12,17.07,3.0,4.53,20.25198332,77.75077264
20100130,0.0,32.86,30.81,12.86,17.95,4.17,4.66,20.25198332,77.75077264
20100131,0.0,30.96,31.36,14.42,16.94,1.7,3.87,20.25198332,77.75077264
20100201,0.0,30.49,32.25,14.51,17.74,2.69,4.3,20.25198332,77.75077264
20100202,0.0,35.49,32.57,14.88,17.69,3.25,4.42,20.25198332,77.75077264
20100203,0.01,37.92,32.31,19.07,13.24,3.03,4.2,20.25198332,77.75077264
20100204,0.11,39.54,31.58,20.04,11.55,5.09,6.79,20.25198332,77.75077264
20100205,0.01,42.59,31.87,17.95,13.92,4.96,7.37,20.25198332,77.75077264
20100206,0.0,37.2,32.17,16.75,15.42,3.01,4.91,20.25198332,77.75077264
20100207,0.0,29.73,32.93,15.74,17.19,1.21,2.98,20.25198332,77.75077264
20100208,0.0,23.42,34.43,16.92,17.51,1.78,3.44,20.25198332,77.75077264
20100209,0.0,30.52,34.19,17.69,16.5,2.98,6.1,20.25198332,77.75077264
20100210,0.01,33.98,33.03,21.15,11.88,2.43,5.54,20.25198332,77.75077264
20100211,0.06,32.6,33.17,20.84,12.34,2.14,2.16,20.25198332,77.75077264
20100212,0.01,34.38,35.47,21.59,13.88,3.12,3.4,20.25198332,77.75077264
20100213,0.0,31.66,36.19,20.99,15.2,3.01,2.76,20.25198332,77.75077264
20100214,0.37,30.84,36.24,23.14,13.1,4.29,4.99,20.25198332,77.75077264
20100215,2.28,31.01,36.14,21.58,14.55,4.72,5.08,20.25198332,77.75077264
20100216,0.72,40.37,35.54,22.34,13.2,3.63,4.15,20.25198332,77.75077264
20100217,0.19,29.7,35.4,19.03,16.37,2.93,7.12,20.25198332,77.75077264
