,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,77.68,24.92,3.08
20100102,0.0,79.37,24.45,3.56
20100103,0.0,74.85,24.12,2.86
20100104,0.0,72.72,23.62,1.46
20100105,0.0,74.86,23.93,1.9
20100106,0.0,77.55,24.43,3.45
20100107,0.17,78.12,24.32,3.84
20100108,1.8,83.57,24.7,4.31
20100109,1.29,87.62,25.67,4.55
20100110,2.59,85.82,26.03,3.11
20100111,0.21,87.32,25.53,2.74
20100112,0.01,85.83,25.46,2.2
20100113,0.81,87.55,25.5,2.89
20100114,0.08,81.74,25.9,3.12
20100115,0.0,77.01,25.24,3.65
20100116,0.09,79.21,25.06,3.62
20100117,1.36,80.18,25.35,2.89
20100118,0.18,78.7,25.26,2.42
20100119,0.0,77.9,25.12,2.7
20100120,0.02,74.65,24.62,2.81
20100121,0.0,69.13,24.09,2.84
20100122,0.0,69.27,23.76,2.93
20100123,0.0,72.34,23.68,3.33
20100124,0.08,69.18,23.79,2.8
20100125,0.04,71.72,24.17,2.9
20100126,0.12,76.21,24.79,3.19
20100127,0.15,77.87,24.9,3.49
20100128,0.0,74.8,25.06,3.63
20100129,0.0,70.77,24.87,3.14
20100130,0.0,69.99,24.69,2.5
20100131,0.0,70.88,24.7,2.53
20100201,0.0,72.74,24.65,2.64
20100202,0.0,71.26,24.5,2.79
20100203,0.0,68.4,24.47,2.7
20100204,0.0,68.63,24.58,2.56
20100205,0.0,71.71,24.78,2.6
20100206,0.0,77.08,24.49,2.52
20100207,0.0,74.59,24.69,2.75
20100208,0.0,66.13,24.27,2.12
20100209,0.0,72.03,23.62,2.75
20100210,0.0,76.41,24.47,2.61
20100211,0.0,77.65,25.17,3.01
20100212,0.0,77.53,25.37,2.76
20100213,0.0,78.48,25.41,2.83
20100214,0.0,77.09,25.26,2.4
20100215,0.0,77.67,25.31,3.02
20100216,0.0,77.66,25.53,3.03
20100217,0.0,78.48,25.51,2.9
20100218,0.0,74.01,25.97,2.86
20100219,0.0,76.1,26.28,3.13
20100220,0.0,76.69,26.15,2.95
20100221,0.0,76.61,26.63,3.18
20100222,0.0,74.59,26.76,3.29
20100223,0.0,74.35,27.08,3.83
20100224,0.0,72.11,27.88,4.83
20100225,0.0,72.66,28.07,4.67
20100226,0.0,70.94,27.82,3.7
20100227,0.0,69.77,27.4,2.89
20100228,0.0,70.81,27.11,2.87
20100301,0.0,67.52,27.2,2.93
20100302,0.0,64.44,27.03,3.5
20100303,0.0,60.17,27.44,3.79
20100304,0.0,62.53,27.87,4.42
20100305,0.0,65.54,28.19,4.89
20100306,0.0,68.68,28.43,4.95
20100307,0.0,73.64,28.41,3.95
20100308,0.0,73.96,28.25,3.65
20100309,0.0,74.12,27.81,4.04
20100310,0.0,74.28,27.83,3.43
20100311,0.0,74.17,27.7,2.95
20100312,0.0,74.81,27.51,2.89
20100313,0.0,67.11,28.01,2.57
20100314,0.0,64.93,29.07,3.28
20100315,0.0,64.12,29.42,3.77
20100316,0.0,66.7,29.15,4.04
20100317,0.0,71.11,28.08,2.96
20100318,0.0,75.67,27.1,2.36
20100319,0.0,64.2,28.15,2.09
20100320,0.0,58.2,29.08,2.42
20100321,0.0,57.58,29.68,3.03
20100322,0.0,60.49,29.35,3.66
20100323,0.0,64.03,28.92,4.58
20100324,0.0,65.35,29.04,5.09
20100325,0.0,67.83,28.75,4.93
20100326,0.0,69.75,28.74,4.55
20100327,0.0,73.4,29.37,4.58
20100328,0.0,72.17,29.87,4.07
20100329,0.0,71.99,30.26,4.31
20100330,0.0,71.83,30.43,5.27
20100331,0.01,67.08,31.08,5.23
20100401,0.0,62.74,31.63,4.24
20100402,0.0,65.75,31.51,4.86
20100403,0.0,70.83,30.47,4.75
20100404,0.0,66.76,30.33,4.45
20100405,0.0,65.86,30.5,4.18
20100406,0.0,68.04,30.49,4.42
20100407,0.0,68.57,30.56,4.33
20100408,0.0,73.73,29.85,3.56
20100409,0.0,66.68,30.51,3.82
20100410,0.0,64.98,31.13,5.26
20100411,0.0,66.47,31.1,5.75
20100412,0.04,65.47,31.28,5.43
20100413,0.05,68.65,31.36,4.87
20100414,0.0,71.68,31.11,5.44
20100415,0.0,70.95,30.82,4.57
20100416,0.0,68.74,30.47,5.02
20100417,0.03,70.49,30.49,5.35
20100418,0.01,68.35,31.4,5.15
20100419,0.02,67.72,31.71,4.99
20100420,0.14,67.16,32.1,5.17
20100421,0.4,66.37,32.02,5.57
20100422,0.06,66.09,31.6,4.55
20100423,0.12,67.27,31.5,5.03
20100424,0.06,66.51,31.37,4.63
20100425,0.08,68.51,31.18,4.59
20100426,0.29,65.68,31.45,4.98
20100427,0.46,66.16,31.4,4.83
20100428,0.17,65.21,31.41,5.05
20100429,0.24,67.57,31.03,5.04
20100430,1.33,73.92,30.22,4.3
20100501,0.82,64.56,30.55,3.06
20100502,0.1,68.32,30.43,2.91
20100503,0.11,66.06,30.6,3.02
20100504,0.25,65.43,30.82,3.15
20100505,0.23,65.1,31.33,3.78
20100506,0.01,69.28,31.49,4.32
20100507,0.0,68.86,31.53,4.21
20100508,0.0,68.35,31.69,3.86
20100509,0.0,63.58,32.39,4.86
20100510,0.0,63.65,32.7,4.61
20100511,0.01,63.07,32.9,5.26
20100512,0.0,66.67,32.91,4.88
20100513,0.0,68.97,32.47,5.2
20100514,0.0,68.21,32.27,5.71
20100515,0.01,73.66,31.69,4.84
20100516,1.44,68.76,31.87,4.85
20100517,2.11,69.86,31.71,3.75
20100518,7.08,69.43,31.29,3.83
20100519,92.98,84.98,29.01,7.29
20100520,58.25,78.8,29.73,7.26
20100521,9.61,76.61,30.4,5.45
20100522,0.94,75.34,30.42,3.86
20100523,0.73,74.7,30.72,3.77
20100524,0.19,71.6,31.55,3.87
20100525,0.52,67.89,31.67,4.88
20100526,0.03,62.48,32.75,5.1
20100527,0.0,62.73,32.48,5.71
20100528,0.09,63.98,32.12,5.45
20100529,0.22,66.97,32.04,4.67
20100530,0.16,71.52,31.12,4.48
20100531,0.12,66.1,31.66,4.39
20100601,0.03,67.25,31.61,4.64
20100602,0.04,66.61,32.13,4.06
20100603,0.1,65.16,32.57,3.08
20100604,1.55,69.47,31.89,3.48
20100605,1.04,78.76,29.05,5.88
20100606,0.67,70.91,29.14,7.37
20100607,0.5,72.63,28.96,6.42
20100608,8.37,70.51,30.41,4.1
20100609,4.82,73.78,29.48,3.38
20100610,6.81,67.16,29.99,2.26
20100611,18.24,66.22,30.0,2.19
20100612,7.39,74.36,30.13,2.48
20100613,3.31,74.34,30.27,4.0
20100614,0.54,72.0,30.16,5.09
20100615,3.46,71.35,30.23,4.25
20100616,1.27,70.99,29.98,4.62
20100617,3.0,73.43,29.75,5.1
20100618,1.01,71.81,29.62,5.03
20100619,9.88,74.33,29.66,4.85
20100620,3.07,77.61,29.5,3.65
20100621,2.16,77.71,29.44,3.1
20100622,0.79,73.89,28.98,4.21
20100623,2.38,74.42,29.58,5.36
20100624,1.31,74.97,28.47,4.61
20100625,2.61,69.47,30.1,4.42
20100626,3.48,68.51,30.34,4.49
20100627,1.87,70.68,30.75,3.4
20100628,1.65,68.05,30.96,4.14
20100629,1.92,68.76,31.19,4.4
20100630,2.97,75.72,29.63,4.02
20100701,3.53,73.85,29.19,5.03
20100702,0.18,68.36,29.12,4.4
20100703,0.02,67.42,29.65,4.79
20100704,0.06,69.29,28.98,4.95
20100705,5.69,70.47,29.1,3.0
20100706,6.47,71.13,28.61,3.8
20100707,7.67,72.01,28.6,3.18
20100708,10.06,71.81,28.84,3.05
20100709,4.64,77.11,28.4,3.66
20100710,5.99,76.3,29.24,3.83
20100711,1.67,74.85,29.68,3.72
20100712,8.01,81.89,27.98,3.39
20100713,1.23,72.68,29.08,3.23
20100714,1.04,68.33,29.4,4.65
20100715,2.49,72.57,29.41,3.94
20100716,5.37,78.17,28.41,3.83
20100717,5.03,81.1,27.72,3.56
20100718,5.03,72.86,29.18,3.69
20100719,3.38,74.26,29.42,3.65
20100720,9.42,81.67,27.86,5.04
20100721,3.73,76.97,28.54,5.1
20100722,1.19,68.97,29.81,4.1
20100723,0.42,70.91,29.72,4.47
20100724,0.85,67.25,29.25,6.67
20100725,1.68,70.48,29.19,6.08
20100726,0.8,70.05,29.67,4.72
20100727,4.14,71.1,29.66,3.1
20100728,4.89,73.6,29.49,4.75
20100729,5.17,75.31,28.72,5.9
20100730,3.31,71.05,29.4,5.3
20100731,0.54,68.64,29.66,3.77
20100801,0.48,68.83,29.97,4.84
20100802,0.72,69.66,29.77,3.9
20100803,0.67,72.65,29.4,3.86
20100804,3.31,73.14,29.14,3.69
20100805,0.62,69.42,30.05,4.16
20100806,1.1,69.4,29.69,4.77
20100807,0.66,65.79,30.03,3.0
20100808,1.62,67.95,30.37,2.6
20100809,0.7,66.41,30.77,4.13
20100810,0.19,67.01,30.51,4.11
20100811,1.59,68.48,30.7,4.21
