WKT,pid,STATUS
"MULTIPOLYGON (((827155.123920184 1560225.94219426,827089.81059313 1560232.66121344,827081.725493053 1560232.60864674,827076.489613017 1560231.65339938,827073.232389687 1560231.92153557,827068.396793928 1560236.25230102,827065.10485656 1560242.29390999,827059.471769296 1560247.9711072,827054.17037532 1560254.06435275,827051.975038795 1560259.72492959,827051.949750537 1560266.58754189,827053.024308952 1560274.35210878,827053.872176042 1560281.11887442,827052.711848887 1560284.62582228,827052.534439673 1560287.48834559,827058.696236571 1560287.47359746,827068.047285917 1560286.30748199,827076.531006614 1560284.23133473,827083.896286342 1560281.55556733,827090.551067357 1560279.2213966,827098.262488887 1560275.55521186,827106.914264784 1560273.99435089,827114.375054832 1560273.83953045,827121.000604334 1560271.81132876,827129.353865686 1560270.06211583,827135.835952339 1560268.54706356,827143.119239951 1560265.80945167,827150.838026387 1560263.66986443,827157.492393832 1560260.79855827,827161.884572845 1560261.79467138,827163.535014938 1560259.5474177,827161.776671603 1560251.85708996,827158.94312016 1560244.55703788,827156.354104533 1560238.40464504,827155.928104259 1560230.64477115,827155.123920184 1560225.94219426)))",PC92541,TRUE
"MULTIPOLYGON (((827356.108240153 1560253.58620026,827308.229310778 1560291.94829952,827330.973855108 1560325.19698268,827380.182046221 1560294.67089998,827356.108240153 1560253.58620026)))",PC92536,TRUE
"MULTIPOLYGON (((827024.404735343 1560006.30968133,827039.014859888 1560080.38154779,827085.671872076 1560091.31286704,827072.343577075 1560003.56080873,827024.404735343 1560006.30968133)))",PC92496,TRUE
"MULTIPOLYGON (((827187.815650184 1560045.53937425,827203.188811808 1560110.99423991,827244.389251961 1560117.40797573,827227.754692416 1560034.97514984,827187.815650184 1560045.53937425)))",PC92499,TRUE
"MULTIPOLYGON (((827201.134782386 1560111.98668134,827106.923537657 1560098.08845404,827119.407091075 1560149.27691622,827208.396222349 1560143.65733481,827201.134782386 1560111.98668134)))",PC92506,TRUE
"MULTIPOLYGON (((827259.630636526 1559950.16272452,827272.06543768 1560008.74078249,827315.96031687 1559994.12064017,827297.884032295 1559937.25854864,827259.630636526 1559950.16272452)))",PC92501,TRUE
"MULTIPOLYGON (((827233.042561848 1560040.94275183,827274.647217936 1560029.56038258,827249.912466736 1559925.94106898,827215.608056701 1559930.814327,827214.587663983 1559956.31499955,827221.502783035 1559983.33538044,827233.042561848 1560040.94275183)))",PC92500,TRUE
"MULTIPOLYGON (((827275.889330672 1560030.45739604,827232.140699782 1560043.53629078,827247.259787115 1560118.32369372,827289.965635636 1560119.05140527,827275.889330672 1560030.45739604)))",PC92503,TRUE
"MULTIPOLYGON (((826967.183298509 1560168.89816884,826960.95919236 1560125.4426932,826925.622304466 1560129.9486159,826913.325183511 1560178.10383095,826967.183298509 1560168.89816884)))",PC92510,TRUE
"MULTIPOLYGON (((827198.793828401 1560108.30848934,827184.383889009 1560045.57847914,827083.951332595 1560059.28905083,827089.748824853 1560091.33039665,827132.049887953 1560094.1599112,827198.793828401 1560108.30848934)))",PC92505,TRUE
"MULTIPOLYGON (((827021.111590885 1560443.72120583,827017.259993995 1560388.32718355,827014.783735774 1560363.21926386,826984.774217519 1560366.40815726,826976.354984189 1560386.89143508,826960.248552362 1560404.59672818,826945.63351036 1560423.63867807,826933.345134503 1560434.50192876,826940.580875386 1560448.87652612,827021.111590885 1560443.72120583)))",PC92520,TRUE
"MULTIPOLYGON (((831786.224241653 1560499.65533523,831821.342501517 1560482.30359288,831789.803470706 1560395.61611225,831748.466018431 1560407.70759809,831786.224241653 1560499.65533523)))",PC91697,TRUE
"MULTIPOLYGON (((831744.39609294 1560530.43543053,831724.173511311 1560534.94336172,831715.569736291 1560562.15075913,831706.52704873 1560574.55530909,831755.04516753 1560581.01524162,831762.437775635 1560581.54759089,831744.39609294 1560530.43543053)))",PC91700,TRUE
"MULTIPOLYGON (((827398.889920515 1561660.30951964,827433.457460224 1561654.20847227,827421.066251575 1561602.8737689,827377.588430566 1561611.00715568,827398.889920515 1561660.30951964)))",PC92099,TRUE
"MULTIPOLYGON (((826908.788473336 1560357.60659321,826881.878208531 1560290.44090681,826856.9043799 1560297.77883346,826853.493612091 1560300.4611689,826853.90857012 1560312.72856539,826862.715393336 1560325.28122548,826874.183040777 1560365.5596449,826910.315365957 1560360.47633419,826908.788473336 1560357.60659321)))",PC92513,TRUE
"MULTIPOLYGON (((827004.438037248 1560260.06497221,826931.855799671 1560263.62180713,826941.513713851 1560319.38039022,827009.902727681 1560313.17417833,827004.438037248 1560260.06497221)))",PC92516,TRUE
"MULTIPOLYGON (((827075.361572511 1560408.8191566,827076.404046529 1560446.47703766,827071.093912836 1560446.53962816,827067.53306422 1560451.91691243,827061.96091131 1560452.17182608,827061.384990577 1560459.39271386,827061.471014333 1560465.16585967,827057.280291381 1560468.01903005,827091.947395146 1560475.19858267,827125.658888257 1560489.52778435,827126.314891626 1560487.97098725,827108.143312904 1560396.71737831,827103.365619216 1560398.51089564,827075.361572511 1560408.8191566)))",PC92524,TRUE
"MULTIPOLYGON (((827009.089278225 1560315.90997445,826907.879953455 1560323.50938644,826904.230482869 1560324.16189139,826908.238682005 1560345.08571615,826911.345453349 1560350.85600347,826994.532370265 1560340.77861557,827000.467541752 1560336.26066202,827009.089278225 1560315.90997445)))",PC92518,TRUE
"MULTIPOLYGON (((831774.167977787 1560478.78159016,831735.180516648 1560499.74603964,831774.770008813 1560583.63337299,831816.402150606 1560586.70400356,831774.167977787 1560478.78159016)))",PC91699,TRUE
"MULTIPOLYGON (((827355.359632558 1560251.31262868,827328.281246162 1560209.65303959,827276.894192186 1560254.33658546,827305.483367985 1560290.31827699,827355.359632558 1560251.31262868)))",PC92535,TRUE
"MULTIPOLYGON (((827385.107749067 1560294.81560912,827425.691840882 1560268.25281989,827385.792635034 1560202.7361912,827385.34161159 1560201.80005934,827342.946695197 1560227.39253596,827385.107749067 1560294.81560912)))",PC92538,TRUE
"MULTIPOLYGON (((849184.178218141 1553851.51719953,849285.519530962 1553830.09597106,849277.824893369 1553815.5029256,849270.908603638 1553804.12130341,849258.681173728 1553784.24389056,849250.010767682 1553786.69744533,849245.209297355 1553791.41151984,849237.674806434 1553794.05725428,849230.510682655 1553791.37635303,849224.354413514 1553790.3836977,849219.318841226 1553788.89683897,849214.492576723 1553786.07249888,849208.733225069 1553780.52747474,849190.063295321 1553774.71257936,849181.290362129 1553778.8039548,849179.382350896 1553786.02163697,849177.665979761 1553793.7265533,849184.178218141 1553851.51719953)))",PC79695,TRUE
"MULTIPOLYGON (((827264.535679638 1560166.6506088,827217.944262783 1560178.7908806,827235.986767647 1560267.90354875,827236.562914775 1560270.30321219,827283.614995485 1560245.26891283,827264.535679638 1560166.6506088)))",PC92540,TRUE
"MULTIPOLYGON (((849154.001503338 1553962.84580373,849156.617516712 1553964.11486226,849163.78944104 1553968.20455506,849170.607162219 1553969.72135739,849177.33925481 1553971.702234,849184.133757323 1553972.0242609,849192.595535449 1553971.29086495,849200.381239279 1553968.19994178,849206.991581894 1553966.69713099,849214.77815249 1553966.17238312,849221.426038047 1553965.7502344,849227.138677228 1553965.57182578,849232.051052061 1553964.99663486,849236.515314907 1553966.20982407,849243.112677037 1553966.1838874,849250.40314108 1553966.08813397,849257.348914027 1553968.92302683,849263.090525455 1553967.67983272,849268.51464919 1553966.71841623,849271.818664358 1553963.29272776,849271.306951763 1553955.38762163,849269.181347991 1553950.68765863,849267.621072056 1553945.3768858,849266.00204875 1553939.74406754,849264.823554782 1553935.25270492,849263.18635447 1553930.55190138,849262.508380719 1553924.78065991,849263.055995113 1553920.07101626,849261.74458684 1553915.01112017,849258.834970538 1553907.81157791,849256.96940657 1553902.28615682,849251.277288825 1553901.48638794,849245.16670072 1553904.66117275,849238.955821421 1553906.34668606,849233.166887788 1553908.01205961,849228.76663622 1553909.75184227,849223.794613116 1553911.91757954,849218.09021415 1553914.78599739,849213.380024057 1553919.1542709,849206.796553996 1553923.95282695,849201.697047265 1553928.19391941,849195.479643444 1553932.85171448,849190.614251772 1553936.31318461,849185.178520784 1553940.48309977,849179.620394219 1553944.25632412,849173.184475737 1553948.28714779,849168.342609376 1553952.0054924,849163.382842967 1553955.25155004,849159.746713265 1553958.70958813,849154.001503338 1553962.84580373)))",PC79297,TRUE
"MULTIPOLYGON (((831865.052691176 1560745.55850373,831861.262020936 1560742.93761691,831855.610762076 1560743.02431081,831848.999412168 1560742.41176296,831841.003543883 1560745.85505498,831835.095350935 1560750.15631898,831829.27669476 1560756.85296978,831823.921748361 1560762.24699046,831818.376561434 1560767.17689277,831812.062788717 1560772.46977266,831807.414184559 1560777.45016444,831805.465996226 1560783.2781509,831808.349618934 1560790.78269991,831808.617965375 1560797.54233105,831804.864594882 1560803.37074742,831797.921831818 1560804.94861893,831793.122826655 1560806.69119505,831792.595275779 1560811.76069187,831794.144935255 1560817.66941239,831795.432867961 1560826.64642053,831798.808712567 1560832.47756748,831803.367948967 1560833.0909632,831808.403078496 1560829.55169073,831814.083312807 1560827.23917168,831820.556483417 1560826.15722256,831828.364582692 1560827.1509125,831834.075693787 1560827.71846057,831838.91870315 1560823.3053621,831846.109367751 1560819.16297376,831852.547242412 1560817.60620186,831858.901076408 1560815.73068369,831862.867052907 1560811.28585034,831867.151824733 1560806.84895225,831869.391601774 1560801.72985482,831872.084706034 1560796.53184687,831877.225350535 1560789.88548167,831883.861769418 1560785.41465913,831889.474678664 1560782.33328939,831890.611016053 1560777.82198915,831886.887604465 1560772.81141511,831865.052691176 1560745.55850373)))",PC91702,TRUE
"MULTIPOLYGON (((849116.326332487 1553875.71856156,849113.255035352 1553862.28410385,849122.533917549 1553853.29730558,849130.100912316 1553858.34073405,849138.055962115 1553856.17120437,849143.970123674 1553859.0474269,849149.5095223 1553859.28013731,849155.969297538 1553854.17159136,849164.566977197 1553855.09420578,849171.174713703 1553855.89186963,849177.716845029 1553855.03613076,849182.88005359 1553851.54550212,849176.208927617 1553793.90599032,849168.732417166 1553794.03246029,849163.283789936 1553793.61445097,849158.788545809 1553789.78850806,849151.999415903 1553786.44070874,849144.43621786 1553784.86564002,849136.531187385 1553783.50201039,849128.909794002 1553782.75705488,849128.198308152 1553786.00956498,849129.977815884 1553794.40279891,849132.024280535 1553801.85258318,849130.460883407 1553810.06711669,849126.415549123 1553816.03398625,849120.747344214 1553816.51954105,849112.090800039 1553816.07234999,849103.229733569 1553815.68151418,849096.86313864 1553815.31187434,849098.675105155 1553878.6988022,849116.326332487 1553875.71856156)))",PC79299,TRUE
"MULTIPOLYGON (((831835.488615395 1560609.43850236,831823.145224893 1560633.82985904,831823.330849321 1560640.16199735,831835.715130276 1560653.43556488,831832.672612831 1560658.90036149,831822.658859011 1560669.7878897,831821.567134563 1560674.32746329,831831.055566211 1560680.74801262,831835.423388492 1560700.96273854,831831.042511989 1560706.54847916,831833.997766181 1560710.3694431,831843.649275861 1560713.54332383,831856.75387128 1560713.20332622,831873.510825449 1560709.93364095,831869.1164376 1560693.27382639,831871.759390118 1560676.05634569,831861.41784862 1560671.22128407,831864.032953262 1560666.47458129,831873.81304453 1560650.41812103,831849.156312309 1560618.11397962,831845.303048571 1560611.45699302,831840.104850432 1560610.10248139,831835.488615395 1560609.43850236)))",PC91696,TRUE
"MULTIPOLYGON (((849117.977219069 1553946.39763604,849133.766444969 1553944.60314631,849137.18931076 1553944.86425434,849141.982870688 1553944.27811371,849147.800442227 1553942.426064,849157.702652394 1553879.61941424,849154.051369047 1553876.94963955,849148.847759284 1553872.33493068,849144.153201845 1553870.16042507,849138.568907257 1553869.1313102,849131.221215893 1553868.79253275,849126.765861267 1553865.48212117,849121.575672096 1553863.04605672,849118.884112728 1553867.02470684,849117.977219069 1553946.39763604)))",PC79298,TRUE
"MULTIPOLYGON (((827407.452870705 1561444.53869212,827399.304244117 1561449.43573212,827403.695526993 1561461.78964612,827402.435553658 1561467.56194347,827392.18337353 1561476.31568002,827420.97808131 1561593.51032305,827453.402065311 1561579.45187625,827407.452870705 1561444.53869212)))",PC92095,TRUE
"MULTIPOLYGON (((831851.802739942 1560512.0331415,831876.444559125 1560558.43591934,831890.278202023 1560553.22250814,831899.720505838 1560569.85628629,831940.40741643 1560550.93539785,831906.607061461 1560485.9874161,831851.802739942 1560512.0331415)))",PC91698,TRUE
"MULTIPOLYGON (((832123.10489133 1561453.39160723,832034.493868858 1561473.38392124,832029.490847663 1561493.64616562,832026.866632772 1561501.15432317,832042.327988185 1561508.47282201,832047.86647809 1561508.72253772,832135.588573033 1561502.91181355,832123.10489133 1561453.39160723)))",PC80097,TRUE
"MULTIPOLYGON (((832085.684107249 1561399.08875993,832080.068160949 1561399.10572547,832070.968014705 1561402.1339565,832063.670903612 1561404.51383468,832056.79772639 1561408.21726546,832050.608103102 1561414.35332799,832044.194362109 1561418.74946513,832037.775317295 1561425.47507302,832033.304862099 1561430.47446599,832030.099688243 1561437.22553126,832027.022974239 1561443.65165758,832027.250809404 1561455.84337926,832030.254124006 1561470.97878775,832122.642785098 1561450.07783907,832102.028534946 1561395.90062776,832085.684107249 1561399.08875993)))",PC80096,TRUE
"MULTIPOLYGON (((831822.504425955 1561167.26507812,831828.279873914 1561154.146503,831831.558627721 1561137.70932773,831826.704012656 1561128.22865522,831816.133074925 1561131.22945571,831812.474953445 1561132.75114104,831791.989539146 1561132.48322536,831781.457783147 1561131.90541428,831776.036641858 1561136.36555192,831771.917504912 1561141.94584768,831769.630028827 1561148.15260987,831769.199360437 1561154.96401588,831766.308139647 1561162.61821781,831763.038837522 1561169.83884941,831760.889686742 1561177.28899622,831759.991768074 1561184.94711354,831760.25502751 1561191.68120412,831761.763875112 1561200.54259494,831764.343923619 1561209.73918749,831767.553940757 1561217.96272026,831769.964792475 1561225.96204325,831770.933602564 1561233.05202865,831771.605875777 1561239.34179967,831775.733420589 1561243.2844276,831780.382083465 1561245.4850328,831786.057502545 1561243.40173001,831794.887188718 1561241.57122703,831803.152833811 1561240.0534348,831811.901544632 1561226.31448451,831814.165585679 1561218.75951612,831822.647869601 1561204.10159107,831822.504425955 1561167.26507812)))",PC80104,TRUE
